date_time,h_r,p_f,p_r,f_p,f_r,c_p,c_r,t_f
2021-08-12T19:23:58Z,0.168472,0.942728,0.802643,2.958036,53.036539,120.827051,4.832335,20.41973
2021-08-12T19:23:58Z,0.168539,0.944747,0.813951,2.905124,52.823853,121.626991,4.832335,20.454249
2021-08-12T19:23:58Z,0.16868,0.943374,0.810461,2.808565,52.62247,122.776088,4.812938,20.411101
2021-08-12T19:23:59Z,0.168746,0.946362,0.804711,2.808565,52.794584,122.631625,4.832335,20.424045
2021-08-12T19:23:59Z,0.168818,0.942081,0.799154,2.808565,52.888454,122.819647,4.832316,20.467194
2021-08-12T19:23:59Z,0.168893,0.945474,0.812464,2.808565,52.959312,122.232425,4.820502,20.458564
2021-08-12T19:24:00Z,0.169027,0.943697,0.809105,2.83113,53.091792,120.678029,4.827685,20.467194
2021-08-12T19:24:00Z,0.169096,0.946281,0.808135,2.806429,52.794737,121.886629,4.817355,20.467194
2021-08-12T19:24:00Z,0.16917,0.94402,0.81156,2.806429,53.03417,121.74278,4.817468,20.467194
2021-08-12T19:24:01Z,0.169303,0.946362,0.812658,2.808057,53.119162,121.099108,4.817509,20.441305
2021-08-12T19:24:01Z,0.169375,0.944747,0.813563,2.872547,53.002604,121.271976,4.816974,20.449935
2021-08-12T19:24:01Z,0.169512,0.947412,0.812141,2.922108,52.871007,120.95651,4.816594,20.43699
2021-08-12T19:24:02Z,0.169581,0.945474,0.81072,3.010729,52.993313,121.52436,4.813178,20.43699
2021-08-12T19:24:02Z,0.169719,0.947251,0.812658,3.022803,53.019051,121.465752,4.813183,20.467194
2021-08-12T19:24:02Z,0.16979,0.946524,0.808265,3.022803,52.940841,121.267784,4.814178,20.441305
2021-08-12T19:24:03Z,0.169864,0.943697,0.808588,2.998639,52.829964,120.764005,4.812325,20.475824
2021-08-12T19:24:03Z,0.169997,0.941839,0.807877,2.997849,53.230648,120.619902,4.813503,20.462879
2021-08-12T19:24:03Z,0.170067,0.942081,0.808717,3.005111,53.245274,120.569951,4.813264,20.475824
2021-08-12T19:24:04Z,0.170137,0.942243,0.800963,3.004586,53.431387,120.549218,4.814247,20.441305
2021-08-12T19:24:04Z,0.170208,0.942162,0.812012,3.00156,52.808684,120.996937,4.863525,20.454249
2021-08-12T19:24:04Z,0.170276,0.942162,0.812917,2.959465,52.957013,121.517376,4.891437,20.449935
2021-08-12T19:24:05Z,0.170347,0.942647,0.808846,2.945248,53.419359,121.079628,4.891437,20.44562
2021-08-12T19:24:05Z,0.170484,0.944262,0.811495,2.95761,53.551072,121.182211,4.891437,20.462879
2021-08-12T19:24:05Z,0.170552,0.940305,0.803935,2.951823,53.274354,120.737525,4.891437,20.432675
2021-08-12T19:24:06Z,0.170628,0.944585,0.810268,2.96463,53.064053,120.975681,4.891437,20.462879
2021-08-12T19:24:06Z,0.170762,0.939901,0.808458,2.971775,53.192959,120.845419,4.895513,20.471509
2021-08-12T19:24:06Z,0.170831,0.94087,0.808781,2.977268,53.112559,120.920795,4.895513,20.493083
2021-08-12T19:24:06Z,0.1709,0.944262,0.800705,2.993314,52.866165,121.258719,4.895513,20.467194
2021-08-12T19:24:07Z,0.17097,0.939416,0.808911,2.999615,52.78378,121.424927,4.885236,20.488769
2021-08-12T19:24:07Z,0.171041,0.937074,0.807941,2.994945,52.799837,121.534388,4.880895,20.467194
2021-08-12T19:24:07Z,0.17118,0.943131,0.811237,2.984014,52.885419,121.078963,4.884106,20.454249
2021-08-12T19:24:08Z,0.171247,0.943374,0.810203,2.974498,52.78144,120.921109,4.884202,20.484454
2021-08-12T19:24:08Z,0.171317,0.94297,0.805938,2.974389,52.775287,120.91395,4.884341,20.467194
2021-08-12T19:24:08Z,0.171385,0.940224,0.806132,2.972705,52.691,120.961651,4.88311,20.454249
2021-08-12T19:24:08Z,0.171457,0.936347,0.808329,2.853547,53.070449000000004,120.622113,4.881628,20.480139
2021-08-12T19:24:09Z,0.171525,0.934974,0.805809,2.890456,52.927999,121.06995,4.885578,20.484454
2021-08-12T19:24:09Z,0.171596,0.933601,0.804517,2.800039,52.992565,121.040079,4.885601,20.458564
2021-08-12T19:24:09Z,0.171664,0.935297,0.805809,2.925438,52.564459,121.181677,4.883717,20.480139
2021-08-12T19:24:09Z,0.171733,0.936589,0.806649,2.850294,53.040721,121.00256,4.88268,20.475824
2021-08-12T19:24:10Z,0.171803,0.939658,0.804194,2.923844,52.900273,121.769068,4.881521,20.484454
2021-08-12T19:24:10Z,0.171944,0.940951,0.81072,2.917902,52.871055,121.780826,4.880988,20.462879
2021-08-12T19:24:11Z,0.172083,0.941678,0.810526,2.918585,52.8719,121.829022,4.880897,20.458564
2021-08-12T19:24:11Z,0.172221,0.942243,0.810461,2.900306,52.875665,121.312257,4.875328,20.497398
2021-08-12T19:24:11Z,0.172288,0.940466,0.808265,2.898608,52.954877,121.174702,4.874027,20.488769
2021-08-12T19:24:12Z,0.172364,0.940951,0.804969,2.93031,52.7649,120.155461,4.901056,20.493083
2021-08-12T19:24:12Z,0.172498,0.939739,0.793597,2.962852,53.11254,120.358343,4.948865,20.518973
2021-08-12T19:24:12Z,0.172569,0.940385,0.813498,2.959194,52.990392,120.172222,4.95054,20.493083
2021-08-12T19:24:13Z,0.172638,0.938447,0.814338,2.960828,53.030786,119.848232,4.95054,20.475824
2021-08-12T19:24:13Z,0.172707,0.940143,0.81408,2.968254,53.032929,119.702575,4.95054,20.480139
2021-08-12T19:24:13Z,0.172777,0.937558,0.808588,2.971706,53.071375,119.541357,4.95054,20.493083
2021-08-12T19:24:14Z,0.172848,0.93562,0.806455,2.968315,53.898087,121.70539,4.932623,20.484454
2021-08-12T19:24:14Z,0.172984,0.933439,0.793532,2.959819,53.678921,121.365978,4.93016,20.475824
2021-08-12T19:24:14Z,0.173055,0.931258,0.811366,2.963414,53.719554,121.436555,4.93142,20.501713
2021-08-12T19:24:15Z,0.173124,0.929239,0.799542,2.953722,53.188046,120.894892,4.933903,20.493083
2021-08-12T19:24:15Z,0.173262,0.936024,0.807166,2.951344,53.216957,121.079382,4.934435,20.488769
2021-08-12T19:24:15Z,0.173333,0.935055,0.818086,2.952383,53.189619,120.949629,4.932877,20.488769
2021-08-12T19:24:15Z,0.173401,0.929401,0.812077,2.951713,53.190405,120.976997,4.932365,20.501713
2021-08-12T19:24:16Z,0.173471,0.932955,0.813175,2.948582,52.3089,120.584068,4.935828,20.484454
2021-08-12T19:24:16Z,0.173541,0.936993,0.80316,2.792831,52.277101,121.394362,4.940758,20.488769
2021-08-12T19:24:16Z,0.173612,0.932551,0.809169,2.792831,53.047998,121.845611,4.948968,20.488769
2021-08-12T19:24:17Z,0.173749,0.93562,0.806132,2.771009,52.826769,121.165153,4.939053,20.497398
2021-08-12T19:24:17Z,0.17382,0.936508,0.808394,2.771009,52.91269,121.296863,4.9381640000000004,20.514658
2021-08-12T19:24:17Z,0.173889,0.933035,0.811624,2.771009,52.704483,121.631172,4.926741,20.488769
2021-08-12T19:24:18Z,0.174027,0.933278,0.802385,2.771009,52.696224,121.659396,4.925909,20.488769
2021-08-12T19:24:18Z,0.174096,0.938528,0.812012,2.771009,52.687965,121.687619,4.925076,20.518973
2021-08-12T19:24:18Z,0.174166,0.939416,0.814274,2.771009,52.679706,121.715842,4.924244,20.523288
2021-08-12T19:24:18Z,0.174235,0.937881,0.813111,2.946042,52.965781,122.054619,4.981666,20.484454
2021-08-12T19:24:19Z,0.174302,0.935943,0.8124,2.957024,52.974565,121.179309,4.990439,20.506028
2021-08-12T19:24:19Z,0.174373,0.936266,0.810849,2.957024,52.948091,121.311702,5.010503,20.501713
2021-08-12T19:24:19Z,0.174442,0.933843,0.813304,2.9944,52.916278,121.146147,5.015756,20.488769
2021-08-12T19:24:19Z,0.174512,0.93562,0.810009,2.987794,52.872204,121.011207,5.021871,20.501713
2021-08-12T19:24:20Z,0.174582,0.931824,0.808717,2.935373,53.144141,120.498054,5.021871,20.506028
2021-08-12T19:24:20Z,0.17465,0.929643,0.812529,2.933672,53.289362,119.745429,5.021871,20.514658
2021-08-12T19:24:20Z,0.174725,0.930935,0.809492,2.93275,53.585157,119.745429,5.021871,20.514658
2021-08-12T19:24:21Z,0.174864,0.938608,0.804581,2.931817,53.630241,119.745429,5.021871,20.480139
2021-08-12T19:24:21Z,0.174998,0.929885,0.813692,2.947073,53.177023,120.293877,5.021871,20.514658
2021-08-12T19:24:21Z,0.175068,0.936347,0.815437,2.940196,53.789575,119.745429,5.019436,20.506028
2021-08-12T19:24:22Z,0.175138,0.937801,0.809686,2.974499,53.963236,122.207882,5.005723,20.497398
2021-08-12T19:24:22Z,0.175207,0.930774,0.807812,2.976105,53.823698,121.949382,5.00225,20.514658
2021-08-12T19:24:22Z,0.175275,0.930532,0.79728,2.961764,53.715939,121.917701,4.999656,20.514658
2021-08-12T19:24:23Z,0.17535,0.935378,0.808265,2.961764,53.336908,122.197732,5.004462,20.514658
2021-08-12T19:24:23Z,0.175484,0.929562,0.794631,2.961764,53.138542,121.897041,5.007702,20.531918
2021-08-12T19:24:23Z,0.175554,0.936589,0.80568,2.961764,53.118083,121.999309,5.007431,20.510343
2021-08-12T19:24:24Z,0.175692,0.930208,0.800382,2.958544,53.167887,121.308458,5.009392,20.514658
2021-08-12T19:24:24Z,0.175763,0.932955,0.805551,2.938373,52.81922,120.790144,5.005226,20.527603
2021-08-12T19:24:24Z,0.175832,0.930532,0.801286,2.931925,52.982558,120.498054,5.008459,20.501713
2021-08-12T19:24:24Z,0.175902,0.935055,0.799865,2.928035,53.269467,120.498054,5.012491,20.523288
2021-08-12T19:24:25Z,0.17597,0.928755,0.801674,2.908595,53.30479,120.739367,5.010219,20.514658
2021-08-12T19:24:25Z,0.176039,0.934812,0.800575,2.910049,53.025392,120.386955,5.012383,20.523288
2021-08-12T19:24:25Z,0.176108,0.928835,0.805098,2.915977,52.893117,120.815643,5.011367,20.501713
2021-08-12T19:24:25Z,0.176178,0.932551,0.801609,2.911268,52.967301,121.322674,5.008509,20.510343
2021-08-12T19:24:26Z,0.176249,0.928835,0.802255,2.866243,52.515864,121.551729,5.00543,20.527603
2021-08-12T19:24:26Z,0.176318,0.933358,0.804969,2.894943,52.452557,121.324598,5.010079,20.536232
2021-08-12T19:24:26Z,0.176386,0.931662,0.795794,2.84899,52.993493,121.359011,5.006307,20.536232
2021-08-12T19:24:26Z,0.176456,0.929159,0.806908,2.798533,52.932884,121.637107,5.010278,20.531918
2021-08-12T19:24:27Z,0.176525,0.933197,0.799348,2.804409,52.674803,121.8237,5.006724,20.497398
2021-08-12T19:24:27Z,0.176594,0.929805,0.804969,2.914375,52.34505,130.502304,5.015974,20.527603
2021-08-12T19:24:27Z,0.176664,0.932228,0.805745,2.833746,52.889917,131.676739,5.000147,20.523288
2021-08-12T19:24:27Z,0.176735,0.928189,0.805615,2.912136,52.905055,131.787429,5.00626,20.527603
2021-08-12T19:24:28Z,0.176803,0.931339,0.803483,2.927842,52.794917,131.787429,5.007708,20.549177
2021-08-12T19:24:28Z,0.176874,0.929562,0.808394,2.887644,52.642245,131.787429,5.011251,20.518973
2021-08-12T19:24:28Z,0.176942,0.932955,0.8082,2.847343,52.599867,131.787429,5.009376,20.544862
2021-08-12T19:24:29Z,0.177082,0.93457,0.809298,2.87381,52.796985,131.787429,5.010491,20.540547
2021-08-12T19:24:29Z,0.177149,0.92827,0.804517,2.887604,52.924165,131.411117,5.012789,20.540547
2021-08-12T19:24:29Z,0.177221,0.933762,0.80988,2.875474,52.989531,131.411117,5.014561,20.527603
2021-08-12T19:24:29Z,0.177289,0.927382,0.807554,2.8498,52.985881,131.411117,5.016332,20.484454
2021-08-12T19:24:30Z,0.177361,0.933116,0.808071,2.84244,53.043268,131.787429,5.015842,20.510343
2021-08-12T19:24:30Z,0.177428,0.928189,0.799348,2.841637,53.052887,131.787429,5.016121,20.514658
2021-08-12T19:24:31Z,0.177572,0.929643,0.798314,2.811871,53.606951,130.468268,5.015286,20.527603
2021-08-12T19:24:31Z,0.177706,0.931097,0.810009,2.817954,53.305604,130.030382,5.012085,20.510343
2021-08-12T19:24:31Z,0.177779,0.93457,0.811948,2.859789,53.340815,130.685822,5.006697,20.518973
2021-08-12T19:24:32Z,0.177913,0.92932,0.803354,2.82243,53.262671,130.233253,5.012338,20.536232
2021-08-12T19:24:32Z,0.177984,0.935458,0.807941,2.849443,53.31234,130.593946,5.009627,20.510343
2021-08-12T19:24:32Z,0.17806,0.928512,0.811301,2.851474,53.045577,130.456501,5.008173,20.510343
2021-08-12T19:24:33Z,0.178191,0.933924,0.810914,2.876799,52.88702,130.385481,5.009842,20.531918
2021-08-12T19:24:33Z,0.178262,0.928189,0.809557,2.904364,52.721457,130.408737,5.011337,20.527603
2021-08-12T19:24:33Z,0.17833,0.935539,0.808523,2.838865,52.990212,130.906066,5.013118,20.531918
2021-08-12T19:24:33Z,0.178401,0.931985,0.811689,2.875005,52.711075,130.648153,5.013797,20.506028
2021-08-12T19:24:34Z,0.17847,0.931662,0.812077,2.8634,52.657541,130.75475,5.029913,20.518973
2021-08-12T19:24:34Z,0.178538,0.935782,0.800575,2.921503,52.61294,130.381791,5.051617,20.514658
2021-08-12T19:24:34Z,0.178608,0.927543,0.805163,2.9177,52.626083,130.900192,5.045416,20.506028
2021-08-12T19:24:34Z,0.178678,0.934085,0.811624,2.841605,53.276287,131.325591,5.085049,20.531918
2021-08-12T19:24:35Z,0.178751,0.933035,0.803871,2.822366,53.146233,131.338749,5.089125,20.514658
2021-08-12T19:24:35Z,0.178886,0.936751,0.806585,2.843499,53.036421,130.517891,5.093201,20.514658
2021-08-12T19:24:35Z,0.178957,0.930128,0.815049,2.810639,53.055878,130.265074,5.093201,20.527603
2021-08-12T19:24:36Z,0.17903,0.933439,0.810655,2.767017,53.324086,130.705765,5.093201,20.553492
2021-08-12T19:24:36Z,0.179165,0.930935,0.813886,2.783526,53.210744,130.064374,5.093201,20.544862
2021-08-12T19:24:36Z,0.179233,0.934651,0.795665,2.868036,53.304921,130.108497,5.081914,20.518973
2021-08-12T19:24:37Z,0.179309,0.93667,0.805421,2.880225,53.213286,129.917149,5.077017,20.506028
2021-08-12T19:24:37Z,0.179442,0.929805,0.804,2.89836,52.933402,129.966863,5.07258,20.514658
2021-08-12T19:24:37Z,0.179513,0.934812,0.802514,2.924823,52.840354,129.735048,5.068164,20.518973
2021-08-12T19:24:38Z,0.179581,0.935135,0.805745,2.958918,53.163861,129.860823,5.06979,20.527603
2021-08-12T19:24:38Z,0.17965,0.931662,0.804581,2.939429,53.312598,130.658492,5.065922,20.501713
2021-08-12T19:24:38Z,0.179722,0.933682,0.801997,2.872892,53.082538,130.230549,5.072559,20.523288
2021-08-12T19:24:38Z,0.179789,0.937962,0.806068,2.824936,52.84332,129.342307,5.084536,20.518973
2021-08-12T19:24:39Z,0.17986,0.935135,0.809557,2.831071,53.305967,130.364982,5.073925,20.527603
2021-08-12T19:24:39Z,0.179929,0.930855,0.807425,2.867374,53.603926,130.555636,5.079275,20.510343
2021-08-12T19:24:40Z,0.180071,0.937478,0.808394,2.829446,53.467544,129.929331,5.080554,20.557807
2021-08-12T19:24:40Z,0.180206,0.93457,0.799154,2.903571,53.57777,129.958703,5.072437,20.536232
2021-08-12T19:24:40Z,0.180281,0.939416,0.804323,2.916333,53.421719,130.056392,5.073093,20.523288
2021-08-12T19:24:41Z,0.180413,0.930451,0.788816,2.925225,53.440376,129.91685,5.087694,20.518973
2021-08-12T19:24:41Z,0.180484,0.934166,0.804905,2.856169,53.217915,129.992615,5.093143,20.514658
2021-08-12T19:24:41Z,0.180553,0.937316,0.805163,2.864159,53.003579,129.757572,5.110561,20.514658
2021-08-12T19:24:41Z,0.180622,0.933439,0.801803,2.860859,52.818815,129.97274,5.122045,20.523288
2021-08-12T19:24:42Z,0.180693,0.929482,0.798702,2.871354,52.369363,129.81692,5.142114,20.514658
2021-08-12T19:24:42Z,0.180832,0.936508,0.797151,2.893675,53.092856,129.913246,5.13544,20.523288
2021-08-12T19:24:42Z,0.1809,0.930208,0.799994,2.903568,52.897908,129.905867,5.142114,20.510343
2021-08-12T19:24:43Z,0.18097,0.934085,0.794631,2.922239,52.938906,129.760647,5.133924,20.493083
2021-08-12T19:24:43Z,0.181043,0.935458,0.804,2.946014,52.913222,129.905867,5.142114,20.544862
2021-08-12T19:24:44Z,0.18118,0.931662,0.806391,2.952766,52.910452,129.905867,5.142114,20.527603
2021-08-12T19:24:44Z,0.181321,0.934489,0.800769,2.94497,52.629423,130.377769,5.142114,20.488769
2021-08-12T19:24:44Z,0.181457,0.936024,0.799218,2.910805,52.805727,130.084246,5.142114,20.518973
2021-08-12T19:24:45Z,0.181527,0.932874,0.804905,2.907478,52.867962,129.800721,5.142114,20.510343
2021-08-12T19:24:45Z,0.181596,0.933197,0.808071,2.90651,52.951312,129.56868,5.151624,20.501713
2021-08-12T19:24:45Z,0.181665,0.936266,0.804452,2.884549,52.9452,129.404727,5.153015,20.484454
2021-08-12T19:24:45Z,0.181734,0.929643,0.803354,2.888671,53.020537,128.60889,5.145943,20.497398
2021-08-12T19:24:46Z,0.181803,0.936105,0.80316,2.88643,53.047188,128.554455,5.147091,20.506028
2021-08-12T19:24:46Z,0.181873,0.931016,0.804,2.884932,53.062016,128.516223,5.147803,20.523288
2021-08-12T19:24:46Z,0.181942,0.933116,0.795083,2.941631,53.133081,129.273728,5.139093,20.523288
2021-08-12T19:24:46Z,0.182012,0.935458,0.796052,2.936574,52.910081,129.293052,5.137345,20.493083
2021-08-12T19:24:47Z,0.18208,0.928432,0.802643,2.86608,53.377523,128.899361,5.138183,20.497398
2021-08-12T19:24:47Z,0.18215,0.936589,0.801351,2.874985,53.295393,128.977983,5.138091,20.493083
2021-08-12T19:24:47Z,0.182224,0.928351,0.802126,2.882384,53.109476,128.920286,5.136351,20.518973
2021-08-12T19:24:48Z,0.182358,0.932066,0.802255,2.896248,52.570751,129.778081,5.12871,20.488769
2021-08-12T19:24:48Z,0.182428,0.933035,0.805745,2.827149,52.94305,129.383682,5.126806,20.484454
2021-08-12T19:24:48Z,0.182499,0.935701,0.799929,2.838991,53.364846,129.999999,5.135028,20.488769
2021-08-12T19:24:48Z,0.182569,0.931743,0.803741,2.843782,52.947698,130.287336,5.150494,20.484454
2021-08-12T19:24:49Z,0.182636,0.935378,0.804129,2.840593,52.939515,130.346895,5.151559,20.493083
2021-08-12T19:24:49Z,0.182705,0.928593,0.805745,2.835354,52.632976,130.875035,5.184346,20.514658
2021-08-12T19:24:49Z,0.182776,0.934812,0.807037,2.844877,52.323583,130.812619,5.209899,20.484454
2021-08-12T19:24:49Z,0.182845,0.933197,0.805615,2.895773,53.275122,130.784692,5.212048,20.523288
2021-08-12T19:24:50Z,0.182915,0.932955,0.804129,2.896747,53.299307,130.804893,5.213444,20.523288
2021-08-12T19:24:50Z,0.183053,0.929805,0.806649,2.861741,53.137503,130.711633,5.213444,20.510343
2021-08-12T19:24:50Z,0.183123,0.935539,0.805292,2.84028,52.843203,130.846648,5.213444,20.510343
2021-08-12T19:24:51Z,0.183191,0.935378,0.806068,2.855136,52.824067,130.330189,5.213444,20.506028
2021-08-12T19:24:51Z,0.183261,0.932147,0.799089,2.880603,53.038903,130.425862,5.192879,20.514658
2021-08-12T19:24:51Z,0.183338,0.936508,0.792692,2.907357,53.022331,130.11992,5.213444,20.488769
2021-08-12T19:24:52Z,0.183472,0.932955,0.789268,2.910508,52.876952,130.023465,5.211406,20.510343
2021-08-12T19:24:52Z,0.183539,0.934812,0.799929,2.946407,52.633175,130.053303,5.200527,20.506028
2021-08-12T19:24:52Z,0.183609,0.928835,0.803225,2.961214,52.442695,130.050008,5.192691,20.497398
2021-08-12T19:24:52Z,0.183677,0.936993,0.804969,2.972724,52.480862,129.914594,5.196438,20.501713
2021-08-12T19:24:53Z,0.183747,0.928997,0.804194,2.972724,52.468713,129.896377,5.196212,20.506028
2021-08-12T19:24:53Z,0.183816,0.935216,0.806326,2.971201,52.429602,129.918876,5.201136,20.484454
2021-08-12T19:24:53Z,0.183888,0.931016,0.809944,2.938315,52.432847,129.872016,5.204563,20.488769
2021-08-12T19:24:53Z,0.183955,0.934651,0.809105,2.933139,52.474306,130.335655,5.204981,20.523288
2021-08-12T19:24:54Z,0.184024,0.933035,0.808071,2.9099,52.449616,130.078547,5.210091,20.497398
2021-08-12T19:24:54Z,0.184094,0.934247,0.808394,2.88737,52.673615,129.84885,5.203819,20.480139
2021-08-12T19:24:54Z,0.184166,0.929966,0.808135,2.882272,52.526131,130.092821,5.205215,20.518973
2021-08-12T19:24:55Z,0.184302,0.929078,0.801028,2.814708,53.235222,128.924605,5.202947,20.471509
2021-08-12T19:24:55Z,0.184374,0.934408,0.809751,2.779805,53.474959,128.859916,5.19714,20.514658
2021-08-12T19:24:56Z,0.184515,0.935135,0.81072,2.794467,53.078499,130.008497,5.196862,20.497398
2021-08-12T19:24:56Z,0.184651,0.935458,0.81072,2.809316,53.261036,129.6887,5.196928,20.514658
2021-08-12T19:24:56Z,0.184725,0.929562,0.812723,2.849578,53.147495,129.376824,5.19795,20.514658
2021-08-12T19:24:57Z,0.184858,0.929805,0.813563,2.859806,53.078395,129.737009,5.203097,20.493083
2021-08-12T19:24:57Z,0.18493,0.932793,0.806972,2.880242,53.152341,129.765267,5.205225,20.497398
2021-08-12T19:24:57Z,0.185066,0.931743,0.810526,2.909479,53.434282,130.103611,5.204996,20.484454
2021-08-12T19:24:58Z,0.185137,0.936266,0.808265,2.87874,53.267119,129.905867,5.200323,20.480139
2021-08-12T19:24:58Z,0.185207,0.928997,0.806585,2.896653,53.159953,129.529554,5.205607,20.514658
2021-08-12T19:24:58Z,0.185276,0.93562,0.807295,2.897539,53.123571,129.36991,5.203649,20.493083
2021-08-12T19:24:58Z,0.185345,0.931985,0.798831,2.872774,53.016499,129.272023,5.205142,20.501713
2021-08-12T19:24:59Z,0.185418,0.935055,0.810397,2.88003,52.817782,129.068435,5.207525,20.506028
2021-08-12T19:24:59Z,0.185553,0.929482,0.811366,2.854367,53.194708,129.610343,5.195221,20.493083
2021-08-12T19:25:00Z,0.185624,0.938205,0.804065,2.799552,52.737682,128.936753,5.205805,20.480139
2021-08-12T19:25:00Z,0.185765,0.936912,0.802966,2.846824,52.448748,129.12383,5.208077,20.510343
2021-08-12T19:25:01Z,0.185902,0.930208,0.807748,2.848913,52.818463,129.308966,5.204431,20.475824
2021-08-12T19:25:01Z,0.186179,0.937235,0.733828,2.927741,52.517356,130.606973,5.203844,20.497398
2021-08-12T19:25:02Z,0.186253,0.931097,0.677484,2.930767,52.284519,130.906983,5.203112,20.527603
2021-08-12T19:25:02Z,0.186387,0.93037,0.582566,2.916228,51.876729,131.465341,5.203842,20.493083
2021-08-12T19:25:03Z,0.186459,0.922293,0.532554,2.916787,51.833244,131.566002,5.203905,20.523288
2021-08-12T19:25:03Z,0.186595,0.915266,0.447779,2.89257,51.920413,131.649846,5.204827,20.506028
2021-08-12T19:25:03Z,0.186666,0.913166,0.409721,2.890986,50.823239,131.208699,5.201735,20.514658
2021-08-12T19:25:04Z,0.186804,0.90622,0.344913,2.854821,49.545097,131.142743,5.2019,20.510343
2021-08-12T19:25:04Z,0.186873,0.907836,0.316353,2.808641,43.719984,130.880012,5.199351,20.475824
2021-08-12T19:25:04Z,0.186947,0.903474,0.289474,2.792164,37.05776,130.154418,5.245039,20.518973
2021-08-12T19:25:05Z,0.187081,0.898628,0.2498,2.738419,40.710871,130.481935,5.202378,20.510343
2021-08-12T19:25:05Z,0.187152,0.898224,0.23132,2.843489,33.235778,129.878228,5.274585,20.454249
2021-08-12T19:25:05Z,0.187221,0.894509,0.215619,2.840038,28.309963,130.375954,5.274585,20.506028
2021-08-12T19:25:05Z,0.187292,0.892167,0.200241,2.837677,26.288197,130.563129,5.276623,20.501713
2021-08-12T19:25:06Z,0.187359,0.887886,0.189644,2.835958,25.224821,130.577661,5.276623,20.510343
2021-08-12T19:25:06Z,0.187431,0.884332,0.178983,2.838784,22.77055,130.504818,5.280699,20.493083
2021-08-12T19:25:06Z,0.187569,0.878113,0.163798,2.837254,20.418362,130.525058,5.280699,20.493083
2021-08-12T19:25:07Z,0.187638,0.877305,0.158177,2.804604,18.057668,130.609367,5.280699,20.484454
2021-08-12T19:25:07Z,0.187707,0.875932,0.15262,2.764973,15.684214,130.420067,5.280699,20.475824
2021-08-12T19:25:07Z,0.187776,0.87375100000000006,0.145254,2.769328,14.118924,131.027962,5.27629,20.501713
2021-08-12T19:25:07Z,0.187846,0.870198,0.139568,2.754039,11.926282,130.637966,5.27892,20.484454
2021-08-12T19:25:08Z,0.187915,0.869794,0.139826,2.734435,11.749723,130.031979,5.275429,20.497398
2021-08-12T19:25:08Z,0.188053,0.863655,0.141506,2.727302,10.607225,129.998596,5.275853,20.493083
2021-08-12T19:25:08Z,0.188123,0.863736,0.146611,2.70539,10.554489,129.451745,5.275286,20.501713
2021-08-12T19:25:09Z,0.188197,0.861232,0.15094,2.615557,10.554489,131.042107,5.265575,20.506028
2021-08-12T19:25:09Z,0.18833,0.855982,0.15766,2.554786,10.554489,131.184031,5.268288,20.488769
2021-08-12T19:25:09Z,0.188402,0.857032,0.16425,2.513991,10.868997,132.16,5.277543,20.480139
2021-08-12T19:25:10Z,0.188476,0.853236,0.172069,2.462469,14.052248,131.960329,5.278537,20.493083
2021-08-12T19:25:10Z,0.188609,0.851944,0.180469,2.48672,17.127202,131.298883,5.280636,20.488769
2021-08-12T19:25:10Z,0.188678,0.851136,0.190161,2.528461,19.587046,130.730618,5.280918,20.510343
2021-08-12T19:25:11Z,0.188748,0.848229,0.19785,2.58562,22.051708,130.23514,5.284113,20.493083
2021-08-12T19:25:11Z,0.188818,0.846533,0.208447,2.557718,23.425589,130.917459,5.282868,20.493083
2021-08-12T19:25:11Z,0.188888,0.844998,0.213939,2.613377,25.067441,130.684183,5.278026,20.493083
2021-08-12T19:25:12Z,0.189024,0.839021,0.225505,2.613377,25.067441,130.266238,5.277373,20.484454
2021-08-12T19:25:12Z,0.189096,0.837083,0.237523,2.611377,25.067441,130.179549,5.274492,20.480139
2021-08-12T19:25:12Z,0.189235,0.83361,0.248896,2.588491,26.156338,131.05362,5.265946,20.501713
2021-08-12T19:25:13Z,0.189304,0.830783,0.261366,2.587167,28.423455,130.633893,5.270075,20.497398
2021-08-12T19:25:13Z,0.189448,0.826098,0.272092,2.567296,28.597849,131.146859,5.268809,20.471509
2021-08-12T19:25:14Z,0.189581,0.820767,0.281138,2.562458,28.751886,130.860088,5.26687,20.488769
2021-08-12T19:25:14Z,0.189653,0.821494,0.301686,2.55697,29.820655,131.303549,5.299085,20.493083
2021-08-12T19:25:14Z,0.189791,0.815598,0.30944,2.536803,31.039302,130.673806,5.313218,20.480139
2021-08-12T19:25:15Z,0.18986,0.813821,0.325335,2.519528,32.232862,130.645626,5.33149,20.480139
2021-08-12T19:25:15Z,0.18993,0.813175,0.334575,2.508861,32.864112,130.933842,5.342063,20.471509
2021-08-12T19:25:15Z,0.189998,0.810429,0.340455,2.496109,33.927488,131.103225,5.343877,20.480139
2021-08-12T19:25:15Z,0.190068,0.808814,0.348338,2.487859,34.773935,130.894893,5.343877,20.493083
2021-08-12T19:25:16Z,0.190137,0.808571,0.354476,2.516358,35.396535,130.664185,5.343877,20.493083
2021-08-12T19:25:16Z,0.190206,0.804533,0.355704,2.554947,36.079761,130.27322,5.343877,20.501713
2021-08-12T19:25:16Z,0.190276,0.803806,0.366623,2.488857,36.543393,130.402773,5.343877,20.467194
2021-08-12T19:25:16Z,0.190346,0.801302,0.373085,2.490793,36.543393,129.949348,5.338063,20.467194
