date_time,p_f,p_r,f_p,f_r,c_p,c_r,ph_f,t_f
2021-06-02T07:42:50Z,-0.002,0.052,0.068,1.044,369.449,16.988,7.446,19.863
2021-06-02T07:42:51Z,-0.003,0.052,0.068,1.044,369.858,16.988,7.447,19.863
2021-06-02T07:42:51Z,0.633,0.045,0.068,1.056,369.858,16.922,7.446,19.859
2021-06-02T07:42:51Z,0.28,0.052,0.068,1.035,369.041,16.924,7.446,19.859
2021-06-02T07:42:51Z,0.17,0.052,0.068,1.044,369.449,16.926,7.446,19.859
2021-06-02T07:42:52Z,0.118,0.052,0.068,1.039,369.858,16.924,7.446,19.859
2021-06-02T07:42:52Z,0.092,0.052,0.068,1.056,369.449,16.922,7.446,19.859
2021-06-02T07:42:52Z,0.077,0.052,0.068,1.048,369.041,16.926,7.446,19.863
2021-06-02T07:42:52Z,0.064,0.052,0.068,1.052,369.858,16.924,7.446,19.863
2021-06-02T07:42:53Z,0.055,0.052,0.068,1.027,369.858,16.926,7.447,19.863
2021-06-02T07:42:53Z,0.048,0.052,0.068,1.011,369.858,16.924,7.446,19.863
2021-06-02T07:42:53Z,0.042,0.052,0.068,1.019,369.449,16.924,7.446,19.859
2021-06-02T07:42:53Z,0.038,0.052,0.068,1.039,369.858,16.92,7.446,19.859
2021-06-02T07:42:54Z,0.034,0.052,0.068,1.044,369.858,16.924,7.446,19.859
2021-06-02T07:42:54Z,0.031,0.052,0.068,1.044,369.449,16.922,7.446,19.854
2021-06-02T07:42:54Z,0.028,0.052,0.068,1.048,369.449,16.924,7.445,19.854
2021-06-02T07:42:54Z,0.026,0.052,0.068,1.048,369.449,16.928,7.446,19.859
2021-06-02T07:42:55Z,0.024,0.052,0.068,1.044,369.449,16.924,7.445,19.859
2021-06-02T07:42:55Z,0.022,0.052,0.068,1.044,369.858,16.926,7.446,19.854
2021-06-02T07:42:55Z,0.021,0.052,0.068,1.003,369.449,16.926,7.446,19.859
2021-06-02T07:42:55Z,0.019,0.052,0.068,1.052,370.266,16.855,7.446,19.863
2021-06-02T07:42:56Z,0.018,0.052,0.068,1.068,369.449,16.857,7.446,19.859
2021-06-02T07:42:56Z,0.017,0.052,0.068,1.048,369.041,16.86,7.446,19.859
2021-06-02T07:42:56Z,0.016,0.052,0.068,1.052,368.632,16.857,7.446,19.859
2021-06-02T07:42:56Z,0.015,0.052,0.068,1.044,369.858,16.857,7.446,19.859
2021-06-02T07:42:57Z,0.014,0.052,0.068,1.044,369.449,16.86,7.446,19.859
2021-06-02T07:42:57Z,0.013,0.052,0.068,1.039,370.266,16.86,7.446,19.859
2021-06-02T07:42:57Z,0.012,0.052,0.068,1.048,370.266,16.857,7.446,19.859
2021-06-02T07:42:57Z,0.012,0.052,0.068,1.048,370.266,16.787,7.446,19.859
2021-06-02T07:42:58Z,0.011,0.052,0.068,1.039,369.449,16.787,7.446,19.863
2021-06-02T07:42:58Z,0.01,0.052,0.068,1.039,369.449,16.789,7.447,19.859
2021-06-02T07:42:58Z,0.01,0.052,0.068,1.044,369.858,16.789,7.447,19.863
2021-06-02T07:42:58Z,0.009,0.052,0.068,1.039,369.858,16.787,7.446,19.854
2021-06-02T07:42:59Z,0.009,0.052,0.068,1.044,369.858,16.789,7.447,19.863
2021-06-02T07:42:59Z,0.008,0.052,0.068,1.044,369.041,16.785,7.446,19.863
2021-06-02T07:42:59Z,0.008,0.052,0.068,1.056,370.675,16.785,7.446,19.859
2021-06-02T07:42:59Z,0.008,0.052,0.068,1.056,369.858,16.717,7.447,19.854
2021-06-02T07:43:00Z,0.007,0.052,0.068,1.039,370.266,16.71,7.447,19.863
2021-06-02T07:43:00Z,0.007,0.052,0.068,1.031,369.858,16.71,7.447,19.859
2021-06-02T07:43:00Z,0.007,0.052,0.068,1.044,369.041,16.71,7.447,19.863
2021-06-02T07:43:00Z,0.006,0.052,0.068,1.039,369.449,16.71,7.446,19.859
2021-06-02T07:43:01Z,0.006,0.052,0.068,1.044,370.266,16.71,7.447,19.863
2021-06-02T07:43:01Z,0.005,0.052,0.068,1.056,369.041,16.713,7.447,19.859
2021-06-02T07:43:01Z,0.005,0.052,0.068,1.044,370.266,16.708,7.447,19.854
2021-06-02T07:43:01Z,0.005,0.052,0.068,0.994,369.449,16.708,7.447,19.859
2021-06-02T07:43:02Z,0.005,0.052,0.068,1.011,369.858,16.713,7.447,19.859
2021-06-02T07:43:02Z,0.005,0.052,0.068,1.039,369.858,16.71,7.446,19.859
2021-06-02T07:43:02Z,0.004,0.052,0.068,1.044,369.449,16.71,7.447,19.854
2021-06-02T07:43:02Z,0.004,0.052,0.068,1.048,370.266,16.65,7.446,19.854
2021-06-02T07:43:03Z,0.004,0.052,0.068,1.048,369.449,16.646,7.446,19.854
2021-06-02T07:43:03Z,0.004,0.052,0.068,1.039,369.858,16.644,7.447,19.854
2021-06-02T07:43:03Z,0.004,0.052,0.068,1.019,369.858,16.65,7.446,19.859
2021-06-02T07:43:03Z,0.003,0.052,0.068,1.039,370.266,16.65,7.446,19.859
2021-06-02T07:43:04Z,0.003,0.052,0.068,1.052,369.449,16.65,7.446,19.854
2021-06-02T07:43:04Z,0.003,0.052,0.068,1.044,369.449,16.582,7.447,19.854
2021-06-02T07:43:04Z,0.003,0.052,0.068,1.035,369.858,16.584,7.446,19.854
2021-06-02T07:43:05Z,0.003,0.052,0.068,1.052,369.858,16.588,7.446,19.854
2021-06-02T07:43:05Z,0.002,0.052,0.068,1.048,369.858,16.586,7.447,19.854
2021-06-02T07:43:05Z,0.002,0.052,0.068,1.003,369.449,16.584,7.447,19.854
2021-06-02T07:43:05Z,0.002,0.052,0.068,1.035,369.041,16.586,7.447,19.859
2021-06-02T07:43:06Z,0.002,0.052,0.068,1.044,369.449,16.522,7.447,19.859
2021-06-02T07:43:06Z,0.002,0.052,0.068,1.048,369.449,16.52,7.447,19.854
2021-06-02T07:43:06Z,0.002,0.052,0.068,1.039,369.449,16.518,7.446,19.854
2021-06-02T07:43:06Z,0.002,0.052,0.068,1.044,369.449,16.518,7.447,19.854
2021-06-02T07:43:07Z,0.001,0.052,0.068,1.044,369.449,16.518,7.447,19.859
2021-06-02T07:43:07Z,0.001,0.052,0.068,1.052,370.266,16.518,7.447,19.859
2021-06-02T07:43:07Z,0.001,0.052,0.068,1.003,369.449,16.516,7.447,19.854
2021-06-02T07:43:07Z,0.001,0.052,0.068,1.035,369.449,16.52,7.447,19.854
2021-06-02T07:43:08Z,0.565,0.052,0.068,1.015,369.449,16.518,7.446,19.859
2021-06-02T07:43:08Z,0.459,0.052,0.068,1.039,369.449,16.52,7.447,19.854
2021-06-02T07:43:08Z,0.402,0.052,0.068,1.313,370.266,16.52,7.446,19.854
2021-06-02T07:43:08Z,0.392,0.052,0.068,2.111,370.266,16.516,7.447,19.854
2021-06-02T07:43:09Z,0.392,0.052,0.068,2.487,369.858,16.454,7.446,19.85
2021-06-02T07:43:09Z,0.393,0.052,0.068,2.732,368.632,16.452,7.447,19.854
2021-06-02T07:43:09Z,0.393,0.052,0.068,2.81,369.858,16.454,7.446,19.85
2021-06-02T07:43:09Z,0.394,0.052,0.068,2.884,369.858,16.452,7.446,19.859
2021-06-02T07:43:10Z,0.394,0.052,0.068,2.965,369.449,16.454,7.447,19.854
2021-06-02T07:43:10Z,0.394,0.052,0.068,2.953,369.449,16.429,7.447,19.854
2021-06-02T07:43:10Z,0.394,0.052,0.068,2.969,369.041,16.388,7.447,19.859
2021-06-02T07:43:10Z,0.394,0.052,0.068,2.92,369.449,16.392,7.447,19.859
2021-06-02T07:43:11Z,0.394,0.053,0.068,2.998,369.449,16.388,7.446,19.859
2021-06-02T07:43:11Z,0.394,0.052,0.068,2.99,369.858,16.323,7.446,19.859
2021-06-02T07:43:11Z,0.394,0.052,0.068,2.998,369.041,16.319,7.446,19.859
2021-06-02T07:43:11Z,0.394,0.052,0.068,3.08,369.858,16.319,7.446,19.859
2021-06-02T07:43:12Z,0.394,0.053,0.068,2.994,370.266,16.323,7.446,19.859
2021-06-02T07:43:12Z,0.394,0.052,0.068,3.023,369.858,16.321,7.446,19.859
2021-06-02T07:43:12Z,0.394,0.052,0.068,3.006,370.266,16.321,7.446,19.859
2021-06-02T07:43:12Z,0.395,0.051,0.068,3.027,370.266,16.319,7.447,19.863
2021-06-02T07:43:13Z,0.395,0.059,0.068,3.509,383.339,16.348,7.455,19.863
2021-06-02T07:43:13Z,0.394,0.076,0.068,4.311,382.522,16.338,7.454,19.837
2021-06-02T07:43:13Z,0.394,0.114,0.068,7.471,383.339,16.327,7.455,19.846
2021-06-02T07:43:13Z,0.394,0.148,0.068,9.68,382.522,16.282,7.463,19.846
2021-06-02T07:43:14Z,0.393,0.159,0.068,8.968,382.522,16.267,7.482,19.846
2021-06-02T07:43:14Z,0.393,0.167,0.068,8.4,382.522,16.267,7.488,19.854
2021-06-02T07:43:14Z,0.393,0.173,0.068,8.073,381.705,16.195,7.49,19.85
2021-06-02T07:43:14Z,0.392,0.182,0.068,10.477,381.705,16.189,7.483,19.85
2021-06-02T07:43:15Z,0.392,0.189,0.068,10.248,380.888,16.197,7.479,19.85
2021-06-02T07:43:15Z,0.392,0.195,0.068,7.443,382.931,16.201,7.474,19.846
2021-06-02T07:43:15Z,0.391,0.201,0.068,9.021,380.48,16.205,7.471,19.859
2021-06-02T07:43:15Z,0.389,0.208,0.068,10.469,382.931,16.127,7.469,19.854
2021-06-02T07:43:16Z,0.388,0.215,0.068,8.952,381.297,16.127,7.47,19.854
2021-06-02T07:43:16Z,0.388,0.222,0.068,10.326,381.705,16.125,7.469,19.867
2021-06-02T07:43:16Z,0.387,0.232,0.068,9.336,381.297,16.073,7.469,19.837
2021-06-02T07:43:16Z,0.387,0.244,0.068,8.878,380.48,16.067,7.468,19.846
2021-06-02T07:43:17Z,0.387,0.261,0.068,13.106,382.931,16.067,7.469,19.82
2021-06-02T07:43:17Z,0.387,0.284,0.068,18.888,382.522,16.002,7.468,19.837
2021-06-02T07:43:17Z,0.389,0.308,0.068,21.211,382.931,16.002,7.468,19.85
2021-06-02T07:43:17Z,0.389,0.329,0.068,24.204,380.888,15.93,7.469,19.846
2021-06-02T07:43:18Z,0.391,0.347,0.068,26.408,382.522,15.934,7.469,19.837
2021-06-02T07:43:18Z,0.391,0.364,0.068,28.424,382.114,15.936,7.468,19.872
2021-06-02T07:43:18Z,0.394,0.379,0.068,31.061,381.705,15.936,7.47,19.846
2021-06-02T07:43:18Z,0.402,0.39,0.068,33.326,381.297,15.942,7.469,19.846
2021-06-02T07:43:19Z,0.414,0.41,0.068,34.676,382.114,15.878,7.468,19.859
2021-06-02T07:43:19Z,0.445,0.429,0.068,35.825,380.888,15.808,7.468,19.859
2021-06-02T07:43:19Z,0.464,0.446,0.068,35.96,381.705,15.735,7.468,19.85
2021-06-02T07:43:20Z,0.486,0.457,0.068,35.833,381.297,15.723,7.469,19.854
2021-06-02T07:43:20Z,0.509,0.468,0.068,37.334,380.071,15.723,7.468,19.859
2021-06-02T07:43:20Z,0.529,0.481,0.068,38.458,381.297,15.659,7.468,19.846
2021-06-02T07:43:20Z,0.554,0.493,0.068,38.683,380.888,15.535,7.469,19.863
2021-06-02T07:43:21Z,0.579,0.499,0.068,39.288,382.522,15.541,7.468,19.876
2021-06-02T07:43:21Z,0.6,0.51,0.068,40.004,380.48,15.468,7.468,19.859
2021-06-02T07:43:21Z,0.622,0.514,0.068,40.858,380.888,15.338,7.469,19.863
2021-06-02T07:43:21Z,0.644,0.524,0.068,40.539,380.48,15.336,7.469,19.88
2021-06-02T07:43:22Z,0.67,0.537,0.068,40.49,380.48,15.205,7.468,19.837
2021-06-02T07:43:22Z,0.69,0.549,0.068,40.866,380.48,15.139,7.469,19.872
2021-06-02T07:43:22Z,0.708,0.557,0.068,40.642,381.705,15.069,7.468,19.867
2021-06-02T07:43:22Z,0.728,0.564,0.068,42.433,381.297,14.998,7.468,19.854
2021-06-02T07:43:23Z,0.742,0.569,0.068,42.494,380.888,14.938,7.468,19.872
2021-06-02T07:43:23Z,0.761,0.576,0.068,42.351,381.705,14.87,7.468,19.867
2021-06-02T07:43:23Z,0.776,0.578,0.068,42.445,382.522,14.738,7.468,19.837
2021-06-02T07:43:23Z,0.791,0.585,0.068,43.205,379.663,14.731,7.469,19.85
2021-06-02T07:43:24Z,0.806,0.592,0.068,42.821,381.297,14.603,7.469,19.854
2021-06-02T07:43:24Z,0.817,0.595,0.068,43.541,380.888,14.535,7.469,19.859
2021-06-02T07:43:24Z,0.835,0.62,0.068,44.24,381.297,14.537,7.468,19.876
2021-06-02T07:43:24Z,0.845,0.623,0.068,44.076,379.254,14.47,7.469,19.859
2021-06-02T07:43:25Z,0.855,0.631,0.068,44.575,381.297,14.4,7.469,19.863
2021-06-02T07:43:25Z,0.86,0.641,0.068,44.804,381.705,14.336,7.469,19.863
2021-06-02T07:43:25Z,0.868,0.647,0.068,44.825,380.888,14.344,7.469,19.859
2021-06-02T07:43:25Z,0.874,0.655,0.068,45.144,380.888,14.41,7.468,19.846
2021-06-02T07:43:26Z,0.876,0.659,0.068,46.072,381.705,14.464,7.469,19.854
2021-06-02T07:43:26Z,0.882,0.67,0.068,45.741,382.114,14.537,7.468,19.837
2021-06-02T07:43:26Z,0.879,0.663,0.068,45.25,380.071,14.661,7.468,19.837
2021-06-02T07:43:26Z,0.882,0.674,0.068,45.585,383.339,14.804,7.468,19.842
2021-06-02T07:43:27Z,0.881,0.683,0.068,45.741,381.297,15.023,7.468,19.829
2021-06-02T07:43:27Z,0.882,0.688,0.068,45.782,381.705,15.257,7.468,19.837
2021-06-02T07:43:27Z,0.883,0.691,0.068,46.329,380.48,15.636,7.468,19.82
2021-06-02T07:43:27Z,0.878,0.699,0.068,46.338,381.705,15.93,7.469,19.833
2021-06-02T07:43:28Z,0.878,0.701,0.068,46.448,380.888,16.261,7.468,19.837
2021-06-02T07:43:28Z,0.873,0.707,0.068,46.685,379.254,16.586,7.469,19.824
2021-06-02T07:43:28Z,0.872,0.707,0.068,45.953,381.705,16.88,7.468,19.811
2021-06-02T07:43:28Z,0.87,0.711,0.068,46.092,380.888,17.207,7.468,19.833
2021-06-02T07:43:29Z,0.866,0.716,0.068,46.268,381.297,17.479,7.468,19.824
2021-06-02T07:43:29Z,0.863,0.728,0.068,46.203,380.071,17.861,7.468,19.82
2021-06-02T07:43:29Z,0.858,0.734,0.068,46.162,381.705,18.124,7.468,19.824
2021-06-02T07:43:29Z,0.856,0.737,0.068,46.575,380.888,18.474,7.468,19.811
2021-06-02T07:43:30Z,0.852,0.744,0.068,46.89,380.071,18.863,7.468,19.82
2021-06-02T07:43:30Z,0.848,0.746,0.068,46.836,380.48,19.203,7.468,19.833
2021-06-02T07:43:30Z,0.846,0.747,0.068,47.883,382.114,19.553,7.468,19.837
2021-06-02T07:43:30Z,0.839,0.746,0.068,47.773,382.931,19.946,7.468,19.803
2021-06-02T07:43:31Z,0.836,0.756,0.068,48.304,381.297,20.294,7.468,19.807
2021-06-02T07:43:31Z,0.832,0.765,0.068,48.337,382.522,20.631,7.469,19.829
2021-06-02T07:43:31Z,0.829,0.768,0.068,48.141,381.705,21.027,7.468,19.785
2021-06-02T07:43:31Z,0.826,0.764,0.068,48.337,383.339,21.381,7.468,19.794
2021-06-02T07:43:32Z,0.823,0.775,0.068,48.587,380.888,21.733,7.469,19.79
2021-06-02T07:43:32Z,0.818,0.775,0.068,48.983,382.522,22.058,7.468,19.785
2021-06-02T07:43:32Z,0.815,0.782,0.068,48.623,382.522,22.325,7.468,19.785
2021-06-02T07:43:32Z,0.813,0.783,0.068,48.644,380.071,22.733,7.468,19.79
2021-06-02T07:43:33Z,0.81,0.773,0.068,48.795,381.705,22.938,7.468,19.777
2021-06-02T07:43:33Z,0.807,0.787,0.068,48.942,381.705,23.287,7.468,19.785
2021-06-02T07:43:33Z,0.805,0.79,0.068,49.143,380.888,23.55,7.468,19.79
2021-06-02T07:43:33Z,0.804,0.794,0.068,48.897,381.705,23.817,7.468,19.768
2021-06-02T07:43:34Z,0.804,0.795,0.068,49.004,381.705,24.101,7.468,19.768
2021-06-02T07:43:34Z,0.801,0.797,0.068,48.75,381.297,24.366,7.468,19.777
2021-06-02T07:43:34Z,0.803,0.798,0.068,49.265,381.297,24.567,7.468,19.768
2021-06-02T07:43:34Z,0.802,0.798,0.068,49.016,380.888,24.844,7.468,19.772
2021-06-02T07:43:35Z,0.801,0.804,0.068,49.11,380.888,24.981,7.468,19.777
2021-06-02T07:43:35Z,0.801,0.805,0.068,49.061,382.522,25.167,7.468,19.76
2021-06-02T07:43:35Z,0.803,0.805,0.068,49.478,380.48,25.244,7.468,19.768
2021-06-02T07:43:35Z,0.806,0.811,0.068,49.539,382.114,25.308,7.468,19.755
2021-06-02T07:43:36Z,0.808,0.813,0.068,49.09,383.748,25.304,7.468,19.742
2021-06-02T07:43:36Z,0.809,0.81,0.068,49.388,380.888,25.316,7.468,19.747
2021-06-02T07:43:36Z,0.812,0.816,0.068,49.335,381.705,25.165,7.468,19.777
2021-06-02T07:43:36Z,0.815,0.812,0.068,49.208,381.705,25.031,7.468,19.716
2021-06-02T07:43:37Z,0.82,0.819,0.068,49.171,381.297,24.9,7.469,19.734
2021-06-02T07:43:37Z,0.823,0.823,0.068,49.265,379.663,24.621,7.468,19.725
2021-06-02T07:43:37Z,0.826,0.827,0.068,48.824,382.931,24.422,7.468,19.751
2021-06-02T07:43:37Z,0.829,0.825,0.068,49,381.705,24.211,7.468,19.742
2021-06-02T07:43:38Z,0.834,0.83,0.068,49.625,382.114,23.964,7.468,19.729
2021-06-02T07:43:38Z,0.837,0.836,0.068,49.433,380.071,23.745,7.468,19.742
2021-06-02T07:43:38Z,0.844,0.831,0.068,49.237,380.48,23.538,7.469,19.734
2021-06-02T07:43:38Z,0.847,0.834,0.068,49.658,382.114,23.275,7.468,19.729
2021-06-02T07:43:39Z,0.852,0.841,0.068,49.993,380.888,22.998,7.469,19.738
2021-06-02T07:43:39Z,0.857,0.84,0.068,50.382,381.297,22.735,7.469,19.734
2021-06-02T07:43:39Z,0.859,0.841,1.044,50.292,380.888,22.461,7.468,19.712
2021-06-02T07:43:39Z,0.863,0.841,1.116,51.334,381.297,22.246,7.468,19.721
2021-06-02T07:43:40Z,0.868,0.834,1.139,50.447,381.297,22.054,7.468,19.712
2021-06-02T07:43:40Z,0.872,0.84,1.234,49.776,381.705,21.789,7.468,19.721
2021-06-02T07:43:40Z,0.872,0.835,1.291,50.394,381.705,21.59,7.468,19.734
2021-06-02T07:43:40Z,0.878,0.842,1.291,50.692,422.967,21.373,7.468,19.716
2021-06-02T07:43:41Z,0.881,0.845,1.291,50.5,422.15,21.168,7.468,19.695
2021-06-02T07:43:41Z,0.882,0.842,1.291,50.255,421.333,21.023,7.468,19.712
2021-06-02T07:43:41Z,0.885,0.845,1.291,49.948,421.741,20.838,7.469,19.695
2021-06-02T07:43:41Z,0.886,0.843,0.068,49.916,451.973,20.691,7.468,19.695
2021-06-02T07:43:42Z,0.889,0.847,0.068,49.891,449.93,20.561,7.468,19.716
2021-06-02T07:43:42Z,0.889,0.85,0.068,50.643,451.564,20.422,7.468,19.695
2021-06-02T07:43:42Z,0.892,0.852,1.884,50.831,449.522,20.352,7.468,19.673
2021-06-02T07:43:42Z,0.893,0.845,1.767,50.427,450.747,20.282,7.468,19.699
2021-06-02T07:43:43Z,0.891,0.856,1.767,50.112,450.747,20.215,7.468,19.686
2021-06-02T07:43:43Z,0.893,0.855,2.026,49.826,243.213,20.153,7.468,19.669
2021-06-02T07:43:43Z,0.89,0.85,1.982,50.41,243.622,20.159,7.468,19.691
2021-06-02T07:43:43Z,0.89,0.856,1.982,50.643,244.03,20.164,7.468,19.669
2021-06-02T07:43:44Z,0.888,0.85,1.9,50.619,241.988,20.17,7.468,19.66
2021-06-02T07:43:44Z,0.887,0.844,2.003,50.431,243.213,20.228,7.468,19.669
2021-06-02T07:43:44Z,0.885,0.855,1.783,50.627,241.171,20.286,7.468,19.678
2021-06-02T07:43:44Z,0.885,0.856,1.728,50.12,688.104,20.362,7.468,19.678
2021-06-02T07:43:45Z,0.885,0.856,1.825,49.94,688.921,20.354,7.469,19.673
2021-06-02T07:43:45Z,0.885,0.839,1.845,49.96,688.104,20.484,7.468,19.673
2021-06-02T07:43:45Z,0.883,0.851,1.872,49.687,1412.839,20.567,7.468,19.678
2021-06-02T07:43:45Z,0.882,0.854,1.818,49.744,1412.839,20.7,7.468,19.682
2021-06-02T07:43:46Z,0.88,0.864,1.818,50.378,1412.022,20.77,7.468,19.669
2021-06-02T07:43:46Z,0.881,0.861,1.782,50.541,1499.447,20.903,7.468,19.639
2021-06-02T07:43:46Z,0.879,0.864,1.913,50.582,1501.49,21.037,7.468,19.643
2021-06-02T07:43:46Z,0.877,0.864,1.913,50.512,1501.081,21.244,7.468,19.673
2021-06-02T07:43:47Z,0.877,0.866,1.881,51.101,1473.71,21.31,7.469,19.647
2021-06-02T07:43:47Z,0.875,0.864,1.901,51.06,1470.441,21.437,7.469,19.634
2021-06-02T07:43:47Z,0.874,0.86,1.816,50.803,1473.71,21.644,7.469,19.678
2021-06-02T07:43:47Z,0.873,0.864,1.927,50.189,1470.441,21.708,7.469,19.66
2021-06-02T07:43:48Z,0.873,0.856,1.927,50.447,1392.412,21.861,7.468,19.647
2021-06-02T07:43:48Z,0.87,0.865,1.849,50.652,1393.638,22.047,7.468,19.647
2021-06-02T07:43:48Z,0.87,0.862,1.945,50.815,1393.638,22.196,7.468,19.656
2021-06-02T07:43:48Z,0.867,0.858,1.945,50.868,1283.334,22.25,7.468,19.656
2021-06-02T07:43:49Z,0.867,0.867,1.851,50.791,1282.926,22.461,7.468,19.63
2021-06-02T07:43:49Z,0.865,0.859,1.949,50.664,1285.785,22.513,7.468,19.656
2021-06-02T07:43:49Z,0.861,0.862,1.949,50.492,1165.677,22.656,7.469,19.626
2021-06-02T07:43:49Z,0.865,0.867,1.814,50.925,1165.269,22.731,7.468,19.639
2021-06-02T07:43:50Z,0.863,0.86,1.814,50.93,1164.451,22.865,7.468,19.639
2021-06-02T07:43:50Z,0.865,0.867,1.922,50.607,1086.013,22.929,7.468,19.647
2021-06-02T07:43:50Z,0.864,0.866,1.835,50.5,1085.605,23.004,7.468,19.621
2021-06-02T07:43:50Z,0.867,0.874,1.951,51.011,1086.422,23.132,7.468,19.639
2021-06-02T07:43:51Z,0.867,0.867,1.951,50.668,1036.173,23.124,7.468,19.643
2021-06-02T07:43:51Z,0.867,0.869,1.951,50.508,1035.764,23.207,7.469,19.639
2021-06-02T07:43:51Z,0.869,0.861,1.821,50.39,1035.356,23.205,7.468,19.634
2021-06-02T07:43:52Z,0.869,0.869,1.908,50.418,977.344,23.281,7.468,19.634
2021-06-02T07:43:52Z,0.872,0.868,1.905,50.386,975.71,23.292,7.468,19.643
2021-06-02T07:43:52Z,0.873,0.861,1.806,50.447,916.881,23.275,7.468,19.617
2021-06-02T07:43:52Z,0.875,0.868,1.958,50.864,915.656,23.201,7.468,19.639
2021-06-02T07:43:53Z,0.876,0.859,1.958,51.097,916.881,23.12,7.468,19.63
2021-06-02T07:43:53Z,0.876,0.871,1.838,50.913,876.845,23.143,7.468,19.652
2021-06-02T07:43:53Z,0.879,0.875,1.838,50.664,876.845,23.134,7.468,19.613
2021-06-02T07:43:53Z,0.88,0.874,1.931,50.909,876.028,23.072,7.468,19.634
2021-06-02T07:43:54Z,0.882,0.873,1.945,50.533,837.626,23.002,7.469,19.617
2021-06-02T07:43:54Z,0.883,0.866,1.851,50.836,838.035,22.929,7.468,19.617
2021-06-02T07:43:54Z,0.883,0.866,1.851,50.512,838.035,22.865,7.469,19.604
2021-06-02T07:43:54Z,0.887,0.874,1.909,50.827,835.584,22.795,7.468,19.634
2021-06-02T07:43:55Z,0.889,0.861,1.909,50.979,798.816,22.729,7.468,19.634
2021-06-02T07:43:55Z,0.89,0.862,1.972,51.359,799.224,22.731,7.468,19.639
2021-06-02T07:43:55Z,0.892,0.864,1.933,50.697,797.59,22.59,7.468,19.621
2021-06-02T07:43:55Z,0.894,0.873,1.831,51.298,759.188,22.524,7.469,19.621
2021-06-02T07:43:56Z,0.896,0.874,1.965,50.925,759.188,22.461,7.468,19.634
2021-06-02T07:43:56Z,0.897,0.864,1.965,50.782,758.78,22.464,7.469,19.634
2021-06-02T07:43:56Z,0.899,0.871,1.965,50.97,707.713,22.327,7.468,19.617
2021-06-02T07:43:56Z,0.899,0.871,1.965,51.052,708.939,22.252,7.469,19.6
2021-06-02T07:43:57Z,0.898,0.869,1.873,50.668,708.53,22.25,7.469,19.621
2021-06-02T07:43:57Z,0.902,0.876,1.95,50.615,670.128,22.18,7.468,19.621
2021-06-02T07:43:57Z,0.902,0.876,1.874,50.361,668.494,22.12,7.468,19.656
2021-06-02T07:43:57Z,0.903,0.866,1.948,50.517,669.72,22.126,7.468,19.617
2021-06-02T07:43:58Z,0.904,0.88,1.891,50.77,649.702,22.052,7.468,19.609
2021-06-02T07:43:58Z,0.906,0.873,1.96,51.351,650.11,22.05,7.468,19.621
2021-06-02T07:43:58Z,0.907,0.867,1.878,51.437,649.702,22.056,7.468,19.626
2021-06-02T07:43:58Z,0.908,0.876,1.979,50.836,611.709,21.981,7.469,19.652
2021-06-02T07:43:59Z,0.908,0.868,1.979,51.232,610.483,21.979,7.469,19.617
2021-06-02T07:43:59Z,0.906,0.876,1.889,50.934,610.483,21.975,7.468,19.6
2021-06-02T07:43:59Z,0.91,0.876,1.967,50.836,579.435,21.989,7.468,19.634
2021-06-02T07:43:59Z,0.908,0.874,2.019,50.889,580.66,21.981,7.468,19.621
2021-06-02T07:44:00Z,0.908,0.851,1.985,51.138,579.435,21.981,7.468,19.626
2021-06-02T07:44:00Z,0.91,0.871,1.985,50.185,558.191,21.994,7.468,19.639
2021-06-02T07:44:00Z,0.909,0.874,1.924,50.386,560.642,22.054,7.468,19.621
2021-06-02T07:44:00Z,0.91,0.869,1.998,50.484,558.599,22.041,7.468,19.609
2021-06-02T07:44:01Z,0.91,0.874,2.012,50.647,539.807,22.039,7.468,19.617
2021-06-02T07:44:01Z,0.908,0.873,2.012,50.243,539.807,22.107,7.468,19.634
2021-06-02T07:44:01Z,0.91,0.869,1.947,50.214,540.624,22.157,7.468,19.634
2021-06-02T07:44:01Z,0.91,0.881,1.947,50.23,523.057,22.25,7.469,19.609
2021-06-02T07:44:02Z,0.909,0.877,1.947,50.754,523.466,22.244,7.468,19.609
2021-06-02T07:44:02Z,0.91,0.879,1.934,51.371,522.649,22.257,7.468,19.613
2021-06-02T07:44:02Z,0.91,0.885,1.936,51.024,520.197,22.319,7.468,19.63
2021-06-02T07:44:02Z,0.909,0.87,2.015,50.598,503.039,22.387,7.468,19.643
2021-06-02T07:44:03Z,0.91,0.884,2.024,50.676,500.179,22.443,7.469,19.634
2021-06-02T07:44:03Z,0.911,0.878,2.033,51.469,502.631,22.461,7.468,19.613
2021-06-02T07:44:03Z,0.91,0.879,1.917,51.351,482.613,22.519,7.468,19.621
2021-06-02T07:44:03Z,0.91,0.879,2.014,51.653,481.796,22.59,7.468,19.652
2021-06-02T07:44:04Z,0.911,0.87,2.021,51.056,480.978,22.668,7.468,19.609
2021-06-02T07:44:04Z,0.91,0.874,2.059,51.273,461.777,22.731,7.468,19.621
2021-06-02T07:44:04Z,0.911,0.859,2.059,51.22,460.552,22.731,7.469,19.609
2021-06-02T07:44:04Z,0.911,0.876,1.944,50.827,460.96,22.799,7.469,19.647
2021-06-02T07:44:05Z,0.911,0.877,2.029,50.86,451.156,22.797,7.468,19.621
2021-06-02T07:44:05Z,0.911,0.876,2.023,50.504,450.339,22.859,7.468,19.66
