date_time,p_f,p_r,f_p,f_r,c_p,c_r,t_f
2021-08-12T22:23:55Z,0.89459,0.417863,2.298397,39.716269,568.309957,15.064074,20.756292
2021-08-12T22:23:56Z,0.89782,0.406555,2.298397,39.814337,566.186218,15.083569,20.777866
2021-08-12T22:23:56Z,0.846048,0.343944,2.30781,40.969333,561.761841,15.104471,20.812385
2021-08-12T22:23:56Z,0.870117,0.315772,2.301016,41.035092,559.648782,15.129758,20.799441
2021-08-12T22:23:56Z,0.86834,0.291735,2.349058,41.035092,549.576239,15.144709,20.82533
2021-08-12T22:23:57Z,0.866886,0.265372,2.340631,41.035092,552.794302,15.143769,20.786496
2021-08-12T22:23:57Z,0.865109,0.226927,2.343986,41.035092,548.996089,15.146747,20.790811
2021-08-12T22:23:58Z,0.861959,0.196429,2.238553,32.566296,539.710205,15.146747,20.743347
2021-08-12T22:23:58Z,0.862767,0.171487,2.184308,25.803297,542.222539,15.137275,20.799441
2021-08-12T22:23:59Z,0.862605,0.156626,2.121072,21.366894,534.643426,15.141652,20.799441
2021-08-12T22:23:59Z,0.862121,0.144414,2.093861,17.900289,532.183954,15.141873,20.782181
2021-08-12T22:24:00Z,0.866563,0.129875,2.083194,16.084043,532.183954,15.141924,20.782181
2021-08-12T22:24:00Z,0.864786,0.119343,2.093861,14.903838,532.183954,15.141873,20.799441
2021-08-12T22:24:00Z,0.867128,0.106033,2.114089,9.218889,531.807642,15.084569,20.795126
2021-08-12T22:24:00Z,0.864302,0.095113,2.177467,7.113405,529.726588,15.065227,20.786496
2021-08-12T22:24:01Z,0.754618,0.08051,2.180427,6.5009,528.873914,15.055374,20.808071
2021-08-12T22:24:02Z,0.590982,0.066295,2.175794,4.799499,528.930891,15.043865,20.808071
2021-08-12T22:24:02Z,0.505206,0.05615,2.176839,1.281852,518.257255,15.034216,20.808071
2021-08-12T22:24:02Z,0.489779,0.053307,2.17121,0.55025,512.450843,15.016586,20.808071
2021-08-12T22:24:03Z,0.473625,0.051498,2.17121,0.528982,512.450843,15.016586,20.808071
2021-08-12T22:24:03Z,0.454079,0.04859,0,0.528982,511.110453,14.853273,20.808071
2021-08-12T22:24:03Z,0.452706,0.047879,0,1.085705,511.404335,14.853273,20.808071
2021-08-12T22:24:04Z,0.453676,0.046587,0,2.132249,511.406128,14.796208,20.803756
2021-08-12T22:24:04Z,0.451091,0.045553,0,4.050123,511.406127,14.79417,20.803756
2021-08-12T22:24:05Z,0.449799,0.04523,0,4.689971,511.137333,14.730992,20.803756
2021-08-12T22:24:05Z,0.45101,0.044326,0,4.107678,511.764819,14.730992,20.803756
2021-08-12T22:24:05Z,0.449718,0.044132,0,3.132126,511.822026,14.730992,20.803756
2021-08-12T22:24:06Z,0.448345,0.044067,0,3.132126,511.778693,14.663737,20.799441
2021-08-12T22:24:06Z,0.448022,0.043938,0,2.90545,511.972836,14.661699,20.803756
2021-08-12T22:24:06Z,0.447376,0.043873,0,2.900133,511.80036,14.661699,20.803756
2021-08-12T22:24:07Z,0.449799,0.043679,0,2.970493,511.690887,14.661699,20.808071
2021-08-12T22:24:07Z,0.449879,0.043486,0,2.970493,511.618476,14.661699,20.799441
2021-08-12T22:24:07Z,0.449637,0.04355,0,2.944972,511.746618,14.661699,20.803756
2021-08-12T22:24:08Z,0.449879,0.043356,0,3.059816,511.641236,14.661699,20.803756
2021-08-12T22:24:08Z,0.450849,0.043292,0,3.038549,511.722832,14.661699,20.803756
2021-08-12T22:24:08Z,0.450768,0.043098,0,2.919451,511.794086,14.659661,20.795126
2021-08-12T22:24:09Z,0.45101,0.043356,0,2.946855,511.486766,14.662403,20.803756
2021-08-12T22:24:09Z,0.452626,0.04284,0,2.908522,511.863078,14.662599,20.803756
2021-08-12T22:24:09Z,0.451818,0.04284,0,3.003518,511.863078,14.663737,20.799441
2021-08-12T22:24:10Z,0.452868,0.042904,0,3.008774,511.863078,14.663737,20.795126
2021-08-12T22:24:10Z,0.451899,0.04284,0,3.003518,511.863078,14.663737,20.803756
2021-08-12T22:24:11Z,0.453837,0.043163,0,2.95208,511.863078,14.664904,20.799441
2021-08-12T22:24:11Z,0.455614,0.043033,0,2.953808,511.863078,14.665775,20.799441
2021-08-12T22:24:11Z,0.454564,0.043163,0,2.988905,511.863078,14.665038,20.799441
2021-08-12T22:24:12Z,0.455776,0.04284,0,2.992301,511.863078,14.665183,20.799441
2021-08-12T22:24:12Z,0.455452,0.043098,0,2.968307,511.65297,14.664572,20.799441
2021-08-12T22:24:12Z,0.456664,0.043098,0,2.97921,511.863078,14.663101,20.799441
2021-08-12T22:24:13Z,0.458037,0.043098,0,3.002048,511.863078,14.663233,20.795126
2021-08-12T22:24:13Z,0.456825,0.043356,0,3.004199,511.863078,14.663161,20.803756
2021-08-12T22:24:13Z,0.457552,0.043227,0,2.988861,512.082887,14.665031,20.799441
2021-08-12T22:24:14Z,0.458925,0.043292,0,2.985978,511.841534,14.664847,20.799441
2021-08-12T22:24:14Z,0.459087,0.043163,0,3.005168,511.991399,14.663916,20.799441
2021-08-12T22:24:14Z,0.458602,0.043098,0,3.006465,512.17488,14.663853,20.799441
2021-08-12T22:24:15Z,0.459168,0.042969,0,3.01682,512.229983,14.663805,20.799441
2021-08-12T22:24:15Z,0.461025,0.042904,0,3.024502,512.199835,14.664261,20.799441
2021-08-12T22:24:16Z,0.462156,0.043163,0,3.022705,512.127612,14.664621,20.799441
2021-08-12T22:24:16Z,0.46361,0.043098,0,3.042802,512.160724,14.664573,20.803756
2021-08-12T22:24:17Z,0.463287,0.042904,0,3.055563,512.172046,14.664374,20.799441
2021-08-12T22:24:17Z,0.464337,0.043227,0,3.055563,512.11644,14.663836,20.799441
2021-08-12T22:24:18Z,0.464579,0.042969,0,3.057049,512.031465,14.663869,20.799441
2021-08-12T22:24:18Z,0.466195,0.042969,0,3.049088,511.987474,14.662759,20.799441
2021-08-12T22:24:18Z,0.467245,0.042969,0,3.059816,511.985303,14.66453,20.803756
2021-08-12T22:24:19Z,0.466922,0.043033,0,3.044437,511.796408,14.663779,20.799441
2021-08-12T22:24:19Z,0.46676,0.042969,0,3.045507,511.782294,14.663765,20.795126
2021-08-12T22:24:19Z,0.466841,0.043033,0,3.019741,511.731915,14.663377,20.803756
2021-08-12T22:24:20Z,0.468375,0.042904,0,3.026445,511.772179,14.66408,20.795126
2021-08-12T22:24:20Z,0.468941,0.043033,0,2.990424,511.562028,14.664086,20.799441
2021-08-12T22:24:20Z,0.469345,0.043098,0,2.992969,511.527174,14.66454,20.808071
2021-08-12T22:24:21Z,0.469264,0.042904,0,2.994738,511.486766,14.664399,20.799441
2021-08-12T22:24:21Z,0.470071,0.042969,0,2.993287,511.486766,14.664431,20.808071
2021-08-12T22:24:21Z,0.470314,0.043163,0,3.006264,512.033806,14.664103,20.799441
2021-08-12T22:24:21Z,0.46991,0.042775,0,3.015954,512.359189,14.663737,20.803756
2021-08-12T22:24:22Z,0.47096,0.042904,0,3.035146,512.615703,14.663465,20.808071
2021-08-12T22:24:22Z,0.471283,0.042581,0,3.035702,512.153595,14.66473,20.808071
2021-08-12T22:24:23Z,0.473302,0.04284,0,3.038549,511.977683,14.664293,20.803756
2021-08-12T22:24:23Z,0.472737,0.042904,0,3.040946,511.972551,14.664293,20.808071
2021-08-12T22:24:23Z,0.473625,0.042646,0,3.069905,511.549485,14.663894,20.808071
2021-08-12T22:24:24Z,0.473625,0.043033,0,3.079214,511.586013,14.663244,20.808071
2021-08-12T22:24:24Z,0.475402,0.043033,0,3.075849,511.640806,14.662791,20.803756
2021-08-12T22:24:25Z,0.476533,0.042969,0,3.067351,511.762177,14.664028,20.808071
2021-08-12T22:24:25Z,0.476614,0.042646,0,3.060473,511.721961,14.664711,20.803756
2021-08-12T22:24:25Z,0.476937,0.042969,0,3.047523,511.690068,14.665525,20.803756
2021-08-12T22:24:26Z,0.477502,0.043033,0,3.063522,511.590197,14.666025,20.812385
2021-08-12T22:24:26Z,0.478471,0.04271,0,3.048416,511.721685,14.666699,20.808071
2021-08-12T22:24:27Z,0.478068,0.042904,0,3.068546,511.684592,14.667315,20.808071
2021-08-12T22:24:27Z,0.480329,0.042969,0,3.07195,511.460701,14.665837,20.808071
2021-08-12T22:24:27Z,0.479118,0.04284,0,3.032555,511.583695,14.666979,20.812385
2021-08-12T22:24:28Z,0.480652,0.042581,0,3.038002,511.406538,14.666725,20.812385
2021-08-12T22:24:28Z,0.480975,0.042969,0,3.07107,511.486766,14.666433,20.812385
2021-08-12T22:24:29Z,0.481864,0.042904,0,3.070199,511.486766,14.665317,20.812385
2021-08-12T22:24:29Z,0.484287,0.042904,0,3.064885,511.486766,14.664511,20.812385
2021-08-12T22:24:29Z,0.484044,0.043033,0,3.065285,511.486766,14.664334,20.812385
2021-08-12T22:24:30Z,0.48356,0.042904,0,3.028197,511.486766,14.663874,20.8167
2021-08-12T22:24:30Z,0.483479,0.042904,0,3.044717,511.486766,14.664444,20.812385
2021-08-12T22:24:30Z,0.484125,0.04271,0,3.021995,511.486766,14.663737,20.821015
2021-08-12T22:24:31Z,0.485741,0.042969,0,3.032207,511.604221,14.665349,20.821015
2021-08-12T22:24:31Z,0.485821,0.042904,0,3.061959,511.85228,14.665735,20.8167
2021-08-12T22:24:32Z,0.487194,0.042969,0,3.008595,511.75304,14.66585,20.821015
2021-08-12T22:24:32Z,0.487194,0.042969,0,3.007711,511.816039,14.664501,20.82533
2021-08-12T22:24:32Z,0.48986,0.042646,0,3.009665,511.859057,14.664969,20.82533
2021-08-12T22:24:33Z,0.488406,0.042646,0,3.044166,511.863078,14.665165,20.82533
2021-08-12T22:24:33Z,0.488971,0.042516,0,3.040712,512.021236,14.665494,20.82533
2021-08-12T22:24:33Z,0.487679,0.042904,0,3.047957,511.863078,14.663601,20.82533
2021-08-12T22:24:33Z,0.489941,0.042969,0,3.075225,511.863078,14.66473,20.82533
2021-08-12T22:24:34Z,0.490344,0.042904,0,3.114662,511.863078,14.665097,20.829645
2021-08-12T22:24:34Z,0.491879,0.042904,0,3.153393,511.863078,14.667361,20.829645
2021-08-12T22:24:35Z,0.492929,0.042969,0,3.137239,511.863078,14.666096,20.83396
2021-08-12T22:24:35Z,0.490183,0.042646,0,3.143021,511.863078,14.666123,20.829645
2021-08-12T22:24:36Z,0.491233,0.042969,0,3.145903,511.863078,14.700628,20.83396
2021-08-12T22:24:36Z,0.49519,0.04284,0,3.086582,511.863078,14.726028,20.838275
2021-08-12T22:24:36Z,0.493575,0.042904,0,3.064821,511.863078,14.730992,20.838275
2021-08-12T22:24:37Z,0.495029,0.042969,0,3.064821,511.863078,14.730992,20.84259
2021-08-12T22:24:37Z,0.498987,0.042775,0,3.087464,511.555186,14.730992,20.846905
2021-08-12T22:24:38Z,0.495352,0.042775,0,3.10223,511.433007,14.730449,20.851219
2021-08-12T22:24:38Z,0.497129,0.04284,0,3.109026,511.408992,14.727037,20.846905
2021-08-12T22:24:39Z,0.49931,0.042775,0,3.107937,511.696874,14.726403,20.851219
2021-08-12T22:24:39Z,0.498744,0.043033,0,3.111372,511.871595,14.729414,20.855534
2021-08-12T22:24:39Z,0.498663,0.042969,0,3.144132,511.529529,14.729992,20.859849
2021-08-12T22:24:39Z,0.498583,0.042775,0,3.113495,511.901522,14.729659,20.859849
2021-08-12T22:24:40Z,0.499067,0.042904,0,3.124835,511.5371,14.728773,20.864164
2021-08-12T22:24:40Z,0.501006,0.042904,0,3.108865,511.638029,14.729022,20.864164
2021-08-12T22:24:40Z,0.501006,0.04284,0,3.124544,511.487702,14.730128,20.868479
2021-08-12T22:24:41Z,0.501329,0.04284,0,3.141298,511.444319,14.730258,20.872794
2021-08-12T22:24:41Z,0.50254,0.04284,0,3.120201,511.423465,14.73303,20.872794
2021-08-12T22:24:41Z,0.502783,0.04284,0,3.12443,511.52018,14.730787,20.877109
2021-08-12T22:24:42Z,0.502863,0.042904,0,3.117743,511.486279,14.73303,20.872794
2021-08-12T22:24:42Z,0.504156,0.042775,0,3.123994,511.570898,14.730791,20.877109
2021-08-12T22:24:42Z,0.505448,0.042969,0,3.131862,511.486766,14.729875,20.881424
2021-08-12T22:24:43Z,0.505367,0.042904,0,3.095238,511.766909,14.731456,20.885739
2021-08-12T22:24:43Z,0.50666,0.042775,0,3.122479,512.085855,14.730831,20.885739
2021-08-12T22:24:43Z,0.505206,0.042775,0,3.125567,512.019808,14.731899,20.890053
2021-08-12T22:24:44Z,0.506579,0.042904,0,3.153145,512.007739,14.732414,20.894368
2021-08-12T22:24:44Z,0.506902,0.042969,0,3.155385,512.009932,14.731688,20.890053
2021-08-12T22:24:44Z,0.509486,0.042969,0,3.152813,512.13676,14.732104,20.898683
2021-08-12T22:24:45Z,0.509971,0.04271,0,3.155572,512.239391,14.729674,20.898683
2021-08-12T22:24:45Z,0.50981,0.042904,0,3.142693,512.239391,14.728746,20.902998
2021-08-12T22:24:45Z,0.509325,0.04284,0,3.143501,512.086253,14.727905,20.902998
2021-08-12T22:24:46Z,0.512152,0.04284,0,3.135469,511.962567,14.727904,20.902998
2021-08-12T22:24:46Z,0.511102,0.042646,0,3.171954,511.828868,14.726638,20.907313
2021-08-12T22:24:47Z,0.513929,0.043033,0,3.16539,511.819657,14.726289,20.911628
2021-08-12T22:24:47Z,0.514817,0.042904,0,3.167369,511.813454,14.726043,20.911628
2021-08-12T22:24:48Z,0.514656,0.04271,0,3.166385,511.863078,14.726001,20.920258
2021-08-12T22:24:48Z,0.516109,0.042452,0,3.151017,511.621954,14.726576,20.920258
2021-08-12T22:24:48Z,0.516433,0.042969,0,3.180766,511.666389,14.727125,20.920258
2021-08-12T22:24:48Z,0.51619,0.042775,0,3.19223,511.863078,14.730074,20.924573
2021-08-12T22:24:49Z,0.516917,0.042775,0,3.155924,511.863078,14.730386,20.920258
2021-08-12T22:24:49Z,0.518613,0.042775,0,3.156089,511.863078,14.731316,20.924573
2021-08-12T22:24:49Z,0.51829,0.042258,0,3.158776,511.863078,14.72959,20.924573
2021-08-12T22:24:50Z,0.518613,0.04284,0,3.156253,511.863078,14.728668,20.933202
2021-08-12T22:24:50Z,0.518532,0.04284,0,3.153666,511.863078,14.729825,20.933202
2021-08-12T22:24:50Z,0.520148,0.043033,0,3.166262,511.863078,14.694618,20.933202
2021-08-12T22:24:51Z,0.520552,0.042969,0,3.156021,511.863078,14.681182,20.937517
2021-08-12T22:24:51Z,0.521763,0.042775,0,3.161066,511.863078,14.728196,20.941832
2021-08-12T22:24:52Z,0.522571,0.04284,0,3.190843,511.863078,14.663737,20.941832
2021-08-12T22:24:52Z,0.52354,0.04271,0,3.183954,511.863078,14.663737,20.946147
2021-08-12T22:24:52Z,0.524429,0.042904,0,3.180253,511.863078,14.663737,20.954777
2021-08-12T22:24:53Z,0.524832,0.04284,0,3.186558,511.863078,14.663737,20.950462
2021-08-12T22:24:53Z,0.524186,0.042969,0,3.203282,511.863078,14.663737,20.954777
2021-08-12T22:24:53Z,0.524186,0.04284,0,3.203154,511.863078,14.664626,20.959092
2021-08-12T22:24:54Z,0.526044,0.042904,0,3.202739,511.863078,14.664984,20.959092
2021-08-12T22:24:54Z,0.527336,0.042904,0,3.197264,511.863078,14.664427,20.963407
2021-08-12T22:24:54Z,0.527336,0.042581,0,3.198561,511.863078,14.663737,20.963407
2021-08-12T22:24:55Z,0.528629,0.04271,0,3.201226,511.863078,14.665384,20.972036
2021-08-12T22:24:55Z,0.53089,0.042775,0,3.17835,511.863078,14.666518,20.967721
2021-08-12T22:24:56Z,0.530648,0.042904,0,3.177633,511.863078,14.666618,20.976351
2021-08-12T22:24:56Z,0.531455,0.042775,0,3.176916,511.863078,14.666718,20.980666
2021-08-12T22:24:56Z,0.531052,0.04284,0,3.1762,511.863078,14.666817,20.980666
2021-08-12T22:24:57Z,0.533717,0.04284,0,3.191312,511.863078,14.635371,20.984981
2021-08-12T22:24:57Z,0.531778,0.042775,0,3.213581,512.239391,14.604663,20.989296
2021-08-12T22:24:57Z,0.533071,0.04284,0,3.21302,512.040972,14.600558,20.993611
2021-08-12T22:24:57Z,0.533878,0.04284,0,3.218743,511.999919,14.600558,20.993611
2021-08-12T22:24:58Z,0.533717,0.04284,0,3.22725,511.883604,14.600558,20.997926
2021-08-12T22:24:58Z,0.534525,0.04271,0,3.210764,511.863078,14.562547,20.997926
2021-08-12T22:24:58Z,0.533394,0.042969,0,3.225632,511.597097,14.56319,21.002241
2021-08-12T22:24:59Z,0.537351,0.04271,0,3.232277,511.538081,14.537009,21.002241
2021-08-12T22:24:59Z,0.537836,0.04284,0,3.2438,511.609923,14.529228,21.006556
2021-08-12T22:24:59Z,0.538644,0.042775,0,3.24236,511.732013,14.529228,21.01087
2021-08-12T22:25:00Z,0.538725,0.042516,0,3.239624,511.897289,14.529228,21.01087
2021-08-12T22:25:00Z,0.541148,0.042775,0,3.24171,511.857476,14.489276,21.01087
2021-08-12T22:25:00Z,0.540744,0.042904,0,3.229256,511.879619,14.475187,21.023815
2021-08-12T22:25:01Z,0.540986,0.042646,0,3.227176,511.776237,14.455964,21.02813
2021-08-12T22:25:01Z,0.542278,0.042452,0,3.233862,511.970894,14.462724,21.02813
2021-08-12T22:25:01Z,0.543651,0.04284,0,3.225239,512.047813,14.455859,21.02813
2021-08-12T22:25:02Z,0.542036,0.042581,0,3.22969,511.863078,14.455859,21.032445
2021-08-12T22:25:02Z,0.543974,0.04271,0,3.256831,512.085445,14.455859,21.03676
2021-08-12T22:25:02Z,0.543974,0.042646,0,3.257627,512.075813,14.455859,21.032445
2021-08-12T22:25:03Z,0.546236,0.042904,0,3.287319,511.990916,14.455859,21.041075
2021-08-12T22:25:03Z,0.546559,0.042387,0,3.28237,511.881382,14.455859,21.041075
2021-08-12T22:25:04Z,0.549224,0.04271,0,3.259409,511.709198,14.422895,21.04539
2021-08-12T22:25:04Z,0.54874,0.042646,0,3.276561,511.795754,14.422836,21.054019
2021-08-12T22:25:05Z,0.549951,0.042323,0,3.277596,511.812903,14.402571,21.049704
2021-08-12T22:25:05Z,0.551324,0.04284,0,3.276587,511.81561,14.394607,21.049704
2021-08-12T22:25:06Z,0.552294,0.04284,0,3.283755,511.863078,14.358915,21.066964
2021-08-12T22:25:06Z,0.552132,0.042387,0,3.284974,511.863078,14.33154,21.066964
2021-08-12T22:25:06Z,0.553424,0.04284,0,3.278743,511.863078,14.33154,21.066964
2021-08-12T22:25:07Z,0.55504,0.042969,0,3.278924,511.863078,14.33154,21.071279
2021-08-12T22:25:07Z,0.555282,0.042775,0,3.297333,511.991484,14.291066,21.071279
2021-08-12T22:25:07Z,0.555444,0.042646,0,3.272772,511.863078,14.275836,21.079909
2021-08-12T22:25:08Z,0.555928,0.04284,0,3.324948,511.863078,14.268361,21.079909
2021-08-12T22:25:08Z,0.555605,0.04284,0,3.327374,511.863078,14.266323,21.079909
2021-08-12T22:25:09Z,0.558594,0.042387,0,3.310266,511.953412,14.264285,21.084224
2021-08-12T22:25:09Z,0.559482,0.04271,0,3.311797,511.96133,14.264285,21.084224
2021-08-12T22:25:09Z,0.559724,0.04271,0,3.293292,511.991133,14.264285,21.088538
2021-08-12T22:25:10Z,0.560047,0.042193,0,3.304009,512.018213,14.264285,21.088538
2021-08-12T22:25:10Z,0.560613,0.042904,0,3.3016200000000002,511.863078,14.221644,21.092853
2021-08-12T22:25:10Z,0.560855,0.042452,0,3.278112,512.145313,14.22697,21.097168
2021-08-12T22:25:10Z,0.562309,0.042323,0,3.319564,511.958201,14.206668,21.097168
2021-08-12T22:25:11Z,0.562551,0.042775,0,3.270044,511.960712,14.211543,21.097168
2021-08-12T22:25:11Z,0.563359,0.042323,0,3.330919,511.772515,14.201107,21.097168
2021-08-12T22:25:11Z,0.562794,0.042646,0,3.285987,511.923533,14.178111,21.105798
2021-08-12T22:25:12Z,0.564813,0.042581,0,3.328882,511.86902,14.158099,21.105798
2021-08-12T22:25:12Z,0.563763,0.042646,0,3.293758,511.74254,14.137741,21.105798
