date_time,p_f,p_r,f_p,f_r,c_p,c_r,ph_f,t_f
2021-06-01T14:01:43Z,0.017,0.051,0.068,1.023,431.138,14.994,7.393,19.911
2021-06-01T14:01:43Z,0.016,0.051,0.068,1.023,430.729,15,7.393,19.911
2021-06-01T14:01:43Z,0.015,0.051,0.068,1.027,430.729,14.994,7.393,19.906
2021-06-01T14:01:44Z,0.014,0.051,0.068,1.027,431.138,14.994,7.393,19.911
2021-06-01T14:01:44Z,0.013,0.051,0.068,1.023,431.138,14.996,7.392,19.915
2021-06-01T14:01:44Z,0.012,0.051,0.068,1.023,430.321,14.998,7.392,19.911
2021-06-01T14:01:44Z,0.012,0.051,0.068,1.023,431.138,14.998,7.393,19.915
2021-06-01T14:01:45Z,0.011,0.051,0.068,1.019,431.138,15,7.393,19.911
2021-06-01T14:01:45Z,0.01,0.051,0.068,1.023,431.138,14.998,7.393,19.915
2021-06-01T14:01:45Z,0.01,0.051,0.068,1.019,431.138,15,7.393,19.915
2021-06-01T14:01:45Z,0.009,0.051,0.068,1.027,430.729,14.998,7.393,19.915
2021-06-01T14:01:46Z,0.009,0.051,0.068,1.031,431.138,14.932,7.393,19.915
2021-06-01T14:01:46Z,0.008,0.051,0.068,1.031,431.138,14.932,7.393,19.911
2021-06-01T14:01:46Z,0.008,0.051,0.068,1.023,430.729,14.932,7.393,19.915
2021-06-01T14:01:46Z,0.008,0.051,0.068,1.031,430.729,14.932,7.393,19.915
2021-06-01T14:01:47Z,0.007,0.051,0.068,1.031,430.729,14.928,7.393,19.911
2021-06-01T14:01:47Z,0.007,0.051,0.068,1.027,430.729,14.928,7.393,19.911
2021-06-01T14:01:47Z,0.007,0.051,0.068,1.035,431.138,14.926,7.393,19.911
2021-06-01T14:01:47Z,0.006,0.051,0.068,1.023,430.729,14.93,7.392,19.911
2021-06-01T14:01:48Z,0.006,0.051,0.068,1.023,430.729,14.93,7.393,19.915
2021-06-01T14:01:48Z,0.005,0.051,0.068,1.027,431.138,14.93,7.393,19.911
2021-06-01T14:01:48Z,0.005,0.051,0.068,1.027,431.546,14.93,7.392,19.915
2021-06-01T14:01:48Z,0.005,0.051,0.068,1.023,430.729,14.932,7.393,19.911
2021-06-01T14:01:49Z,0.005,0.051,0.068,1.027,431.138,14.928,7.393,19.911
2021-06-01T14:01:49Z,0.004,0.051,0.068,1.023,431.546,14.93,7.393,19.915
2021-06-01T14:01:49Z,0.004,0.051,0.068,1.031,431.955,14.928,7.393,19.911
2021-06-01T14:01:49Z,0.004,0.051,0.068,1.023,431.138,14.932,7.392,19.911
2021-06-01T14:01:50Z,0.004,0.051,0.068,1.031,431.138,14.928,7.393,19.911
2021-06-01T14:01:50Z,0.003,0.051,0.068,1.023,431.546,14.93,7.393,19.915
2021-06-01T14:01:50Z,0.003,0.05,0.068,1.031,430.729,14.928,7.393,19.915
2021-06-01T14:01:50Z,0.003,0.051,0.068,1.027,431.138,14.93,7.393,19.915
2021-06-01T14:01:51Z,0.003,0.051,0.068,1.027,431.546,14.932,7.393,19.911
2021-06-01T14:01:51Z,0.003,0.051,0.068,1.023,431.546,14.928,7.393,19.911
2021-06-01T14:01:51Z,0.003,0.051,0.068,1.031,430.729,14.866,7.393,19.915
2021-06-01T14:01:51Z,0.002,0.051,0.068,1.031,431.546,14.866,7.393,19.911
2021-06-01T14:01:52Z,0.002,0.051,0.068,1.027,431.546,14.868,7.393,19.915
2021-06-01T14:01:52Z,0.002,0.051,0.068,1.035,430.729,14.866,7.392,19.915
2021-06-01T14:01:52Z,0.002,0.051,0.068,1.027,431.546,14.864,7.393,19.919
2021-06-01T14:01:52Z,0.002,0.051,0.068,1.027,431.546,14.866,7.393,19.915
2021-06-01T14:01:53Z,0.002,0.051,0.068,1.027,431.138,14.868,7.392,19.915
2021-06-01T14:01:53Z,0.002,0.051,0.068,1.023,431.138,14.864,7.393,19.911
2021-06-01T14:01:53Z,0.002,0.051,0.068,1.027,431.138,14.866,7.392,19.915
2021-06-01T14:01:53Z,0.001,0.051,0.068,1.027,431.138,14.868,7.392,19.911
2021-06-01T14:01:54Z,0.001,0.051,0.068,1.027,430.729,14.868,7.393,19.915
2021-06-01T14:01:54Z,0.001,0.051,0.068,1.019,431.546,14.866,7.393,19.915
2021-06-01T14:01:54Z,0.001,0.051,0.068,1.023,431.138,14.868,7.392,19.911
2021-06-01T14:01:54Z,0.001,0.051,0.068,1.023,431.138,14.864,7.393,19.915
2021-06-01T14:01:55Z,0.586,0.051,0.068,1.023,431.546,14.866,7.392,19.911
2021-06-01T14:01:55Z,0.451,0.051,0.068,1.027,431.138,14.866,7.393,19.911
2021-06-01T14:01:55Z,0.4,0.051,0.068,1.35,431.138,14.866,7.393,19.911
2021-06-01T14:01:55Z,0.388,0.051,0.068,2.082,431.955,14.864,7.393,19.915
2021-06-01T14:01:56Z,0.388,0.051,0.068,2.466,431.138,14.864,7.392,19.915
2021-06-01T14:01:56Z,0.388,0.051,0.068,2.72,431.546,14.864,7.393,19.915
2021-06-01T14:01:56Z,0.388,0.051,0.068,2.867,431.546,14.868,7.393,19.915
2021-06-01T14:01:56Z,0.388,0.051,0.068,2.912,430.729,14.866,7.392,19.915
2021-06-01T14:01:57Z,0.388,0.051,0.068,2.961,431.138,14.866,7.393,19.915
2021-06-01T14:01:57Z,0.387,0.051,0.068,2.961,432.363,14.864,7.392,19.915
2021-06-01T14:01:57Z,0.388,0.051,0.068,2.982,432.363,14.866,7.393,19.915
2021-06-01T14:01:57Z,0.387,0.051,0.068,2.986,431.546,14.866,7.393,19.915
2021-06-01T14:01:58Z,0.387,0.051,0.068,2.994,431.546,14.864,7.393,19.924
2021-06-01T14:01:58Z,0.387,0.051,0.068,3.023,430.729,14.866,7.393,19.919
2021-06-01T14:01:58Z,0.387,0.051,0.068,2.957,431.546,14.868,7.393,19.919
2021-06-01T14:01:58Z,0.388,0.051,0.068,3.01,431.546,14.866,7.393,19.919
2021-06-01T14:01:59Z,0.388,0.051,0.068,2.961,431.546,14.862,7.393,19.919
2021-06-01T14:01:59Z,0.388,0.051,0.068,3.027,430.729,14.868,7.393,19.924
2021-06-01T14:01:59Z,0.387,0.05,0.068,2.986,431.138,14.864,7.392,19.919
2021-06-01T14:01:59Z,0.388,0.057,0.068,3.035,447.479,14.903,7.402,19.902
2021-06-01T14:02:00Z,0.387,0.075,0.068,4.437,443.394,14.889,7.4,19.906
2021-06-01T14:02:00Z,0.388,0.108,0.068,5.517,443.394,14.889,7.401,19.911
2021-06-01T14:02:00Z,0.386,0.133,0.068,9.312,445.028,14.88,7.4,19.906
2021-06-01T14:02:00Z,0.386,0.153,0.068,10.751,442.168,14.893,7.416,19.902
2021-06-01T14:02:01Z,0.386,0.167,0.068,12.133,443.394,14.837,7.426,19.893
2021-06-01T14:02:01Z,0.385,0.178,0.068,11.053,442.985,14.816,7.424,19.902
2021-06-01T14:02:01Z,0.385,0.188,0.068,9.962,443.394,14.812,7.424,19.898
2021-06-01T14:02:01Z,0.385,0.197,0.068,10.064,443.802,14.816,7.424,19.915
2021-06-01T14:02:02Z,0.384,0.205,0.068,12.693,444.619,14.825,7.422,19.898
2021-06-01T14:02:02Z,0.384,0.211,0.068,11.528,442.577,14.754,7.415,19.902
2021-06-01T14:02:02Z,0.383,0.219,0.068,9.937,442.577,14.74,7.41,19.906
2021-06-01T14:02:02Z,0.381,0.226,0.068,10.816,442.985,14.746,7.409,19.902
2021-06-01T14:02:03Z,0.381,0.234,0.068,10.69,441.759,14.752,7.408,19.911
2021-06-01T14:02:03Z,0.38,0.245,0.068,10.575,442.577,14.74,7.408,19.898
2021-06-01T14:02:03Z,0.38,0.26,0.068,10.084,442.577,14.731,7.408,19.975
2021-06-01T14:02:03Z,0.38,0.278,0.068,12.19,443.802,14.735,7.408,19.911
2021-06-01T14:02:04Z,0.38,0.301,0.068,17.077,442.168,14.752,7.408,19.928
2021-06-01T14:02:04Z,0.381,0.325,0.068,20.589,442.985,14.68,7.407,19.902
2021-06-01T14:02:04Z,0.383,0.348,0.068,24.375,441.759,14.686,7.408,19.898
2021-06-01T14:02:05Z,0.386,0.374,0.068,29.057,442.577,14.599,7.407,19.898
2021-06-01T14:02:05Z,0.386,0.406,0.068,30.321,443.394,14.609,7.408,19.902
2021-06-01T14:02:05Z,0.394,0.427,0.068,31.683,442.985,14.545,7.408,19.902
2021-06-01T14:02:05Z,0.408,0.438,0.068,33.874,444.619,14.547,7.407,19.915
2021-06-01T14:02:06Z,0.423,0.458,0.068,34.471,442.985,14.533,7.408,19.902
2021-06-01T14:02:06Z,0.443,0.474,0.068,38.151,441.351,14.473,7.408,19.915
2021-06-01T14:02:06Z,0.466,0.487,0.068,38.887,442.985,14.468,7.408,19.902
2021-06-01T14:02:07Z,0.494,0.505,0.068,39.202,442.985,14.408,7.407,19.902
2021-06-01T14:02:07Z,0.548,0.524,0.068,40.887,443.394,14.284,7.407,19.932
2021-06-01T14:02:07Z,0.576,0.543,0.068,40.396,443.394,14.278,7.407,19.924
2021-06-01T14:02:07Z,0.609,0.552,0.068,41.443,441.759,14.216,7.408,19.893
2021-06-01T14:02:08Z,0.635,0.56,0.068,41.827,443.802,14.164,7.407,19.919
2021-06-01T14:02:08Z,0.662,0.56,0.068,41.435,443.802,14.081,7.407,19.898
2021-06-01T14:02:08Z,0.687,0.581,0.068,41.361,442.985,14.092,7.407,19.928
2021-06-01T14:02:08Z,0.715,0.591,0.068,42.212,442.985,13.961,7.408,19.902
2021-06-01T14:02:09Z,0.733,0.601,0.068,42.649,442.577,13.951,7.408,19.911
2021-06-01T14:02:09Z,0.758,0.614,0.068,42.788,442.168,13.895,7.408,19.915
2021-06-01T14:02:09Z,0.774,0.621,0.068,44.673,443.394,13.893,7.407,19.915
2021-06-01T14:02:09Z,0.791,0.628,0.068,45.377,441.351,13.891,7.408,19.902
2021-06-01T14:02:10Z,0.808,0.63,0.068,44.477,442.168,13.891,7.408,19.898
2021-06-01T14:02:10Z,0.816,0.643,0.068,44.166,444.211,13.878,7.407,19.911
2021-06-01T14:02:10Z,0.831,0.654,0.068,44.42,442.577,14.015,7.408,19.902
2021-06-01T14:02:10Z,0.839,0.662,0.068,44.493,442.577,14.092,7.407,19.893
2021-06-01T14:02:11Z,0.847,0.669,0.068,44.461,443.394,14.278,7.407,19.902
2021-06-01T14:02:11Z,0.855,0.677,0.068,44.902,442.168,14.477,7.408,19.898
2021-06-01T14:02:11Z,0.859,0.684,0.068,44.976,442.168,14.667,7.408,19.898
2021-06-01T14:02:11Z,0.864,0.694,0.068,45.229,443.394,14.943,7.406,19.885
2021-06-01T14:02:12Z,0.868,0.701,0.068,45.422,443.394,15.197,7.407,19.893
2021-06-01T14:02:12Z,0.868,0.711,0.068,46.015,443.394,15.539,7.407,19.889
2021-06-01T14:02:12Z,0.871,0.715,0.068,46.935,440.942,15.802,7.408,19.872
2021-06-01T14:02:12Z,0.87,0.723,0.068,46.926,441.351,16.207,7.408,19.859
2021-06-01T14:02:13Z,0.871,0.723,0.068,47.204,442.985,16.541,7.408,19.863
2021-06-01T14:02:13Z,0.87,0.734,0.068,47.196,442.168,16.793,7.406,19.859
2021-06-01T14:02:13Z,0.867,0.738,0.068,47.213,442.577,17.197,7.407,19.872
2021-06-01T14:02:13Z,0.866,0.747,0.068,46.918,442.985,17.526,7.408,19.88
2021-06-01T14:02:14Z,0.861,0.753,0.068,46.886,442.577,17.944,7.407,19.854
2021-06-01T14:02:14Z,0.859,0.763,0.068,46.697,441.759,18.269,7.407,19.837
2021-06-01T14:02:14Z,0.857,0.769,0.068,46.931,441.759,18.679,7.407,19.833
2021-06-01T14:02:14Z,0.851,0.771,0.068,47.217,443.394,19.023,7.408,19.824
2021-06-01T14:02:15Z,0.848,0.772,0.068,47.728,442.985,19.41,7.407,19.803
2021-06-01T14:02:15Z,0.843,0.783,0.068,48.255,441.351,19.764,7.407,19.846
2021-06-01T14:02:15Z,0.839,0.793,0.068,48.165,440.942,20.18,7.407,19.82
2021-06-01T14:02:15Z,0.836,0.791,0.068,48.73,442.577,20.501,7.408,19.833
2021-06-01T14:02:16Z,0.831,0.806,0.068,48.869,442.577,20.836,7.407,19.811
2021-06-01T14:02:16Z,0.825,0.81,0.068,48.456,441.351,21.246,7.407,19.807
2021-06-01T14:02:16Z,0.822,0.812,0.068,48.129,443.394,21.586,7.407,19.807
2021-06-01T14:02:16Z,0.818,0.814,0.068,48.313,441.759,21.917,7.407,19.816
2021-06-01T14:02:17Z,0.816,0.824,0.068,48.971,440.942,22.426,7.407,19.811
2021-06-01T14:02:17Z,0.81,0.828,0.068,48.672,442.577,22.656,7.408,19.781
2021-06-01T14:02:17Z,0.809,0.824,0.068,48.435,442.168,23.101,7.406,19.768
2021-06-01T14:02:17Z,0.806,0.837,0.068,48.734,441.351,23.405,7.407,19.781
2021-06-01T14:02:18Z,0.801,0.845,0.068,48.811,442.168,23.863,7.407,19.751
2021-06-01T14:02:18Z,0.801,0.846,0.068,49.384,442.168,24.147,7.407,19.76
2021-06-01T14:02:18Z,0.799,0.852,0.068,49.441,442.985,24.445,7.407,19.764
2021-06-01T14:02:18Z,0.798,0.86,0.068,49.797,442.985,24.633,7.406,19.755
2021-06-01T14:02:19Z,0.797,0.86,0.068,49.699,442.577,24.979,7.408,19.734
2021-06-01T14:02:19Z,0.797,0.868,0.068,50.01,442.577,25.176,7.408,19.747
2021-06-01T14:02:19Z,0.799,0.869,0.068,50.369,442.577,25.387,7.408,19.725
2021-06-01T14:02:19Z,0.798,0.875,0.068,49.695,442.577,25.521,7.406,19.721
2021-06-01T14:02:20Z,0.798,0.866,0.068,50.144,442.168,25.652,7.408,19.712
2021-06-01T14:02:20Z,0.801,0.872,0.068,50.533,442.168,25.722,7.407,19.703
2021-06-01T14:02:20Z,0.803,0.885,0.068,51.011,442.577,25.737,7.407,19.691
2021-06-01T14:02:20Z,0.805,0.886,0.068,50.574,442.577,25.724,7.407,19.725
2021-06-01T14:02:21Z,0.809,0.886,0.068,50.627,443.394,25.596,7.406,19.669
2021-06-01T14:02:21Z,0.81,0.885,0.068,51.212,442.168,25.525,7.407,19.669
2021-06-01T14:02:21Z,0.814,0.894,0.068,50.795,442.985,25.32,7.407,19.682
2021-06-01T14:02:21Z,0.817,0.892,0.068,50.938,441.759,25.105,7.408,19.682
2021-06-01T14:02:22Z,0.821,0.896,0.068,50.717,443.802,24.913,7.407,19.669
2021-06-01T14:02:22Z,0.826,0.899,0.068,50.95,441.759,24.631,7.407,19.665
2021-06-01T14:02:22Z,0.829,0.904,0.068,50.942,442.577,24.436,7.407,19.643
2021-06-01T14:02:22Z,0.834,0.902,0.068,50.987,443.394,24.159,7.407,19.647
2021-06-01T14:02:23Z,0.839,0.898,0.068,52.483,442.577,23.906,7.408,19.647
2021-06-01T14:02:23Z,0.842,0.907,0.068,51.862,442.577,23.621,7.407,19.639
2021-06-01T14:02:23Z,0.848,0.913,0.068,51.428,442.168,23.358,7.408,19.652
2021-06-01T14:02:23Z,0.851,0.902,0.068,51.563,442.168,23.149,7.407,19.626
2021-06-01T14:02:24Z,0.856,0.91,0.068,51.604,442.168,22.88,7.408,19.617
2021-06-01T14:02:24Z,0.86,0.91,0.068,51.796,443.394,22.598,7.406,19.63
2021-06-01T14:02:24Z,0.863,0.914,0.068,51.637,442.985,22.323,7.407,19.604
2021-06-01T14:02:24Z,0.868,0.911,0.068,51.85,441.759,22.052,7.408,19.578
2021-06-01T14:02:25Z,0.87,0.919,0.068,51.159,441.759,21.857,7.407,19.591
2021-06-01T14:02:25Z,0.873,0.919,0.807,51.559,442.168,21.642,7.407,19.609
2021-06-01T14:02:25Z,0.878,0.915,0.807,51.338,443.394,21.431,7.407,19.6
2021-06-01T14:02:25Z,0.879,0.925,0.807,51.134,442.168,21.054,7.407,19.578
2021-06-01T14:02:26Z,0.882,0.924,1.027,51.31,442.168,21.016,7.407,19.591
2021-06-01T14:02:26Z,0.883,0.929,1.164,51.077,443.394,20.869,7.408,19.613
2021-06-01T14:02:26Z,0.885,0.92,1.164,51.052,442.577,20.636,7.408,19.561
2021-06-01T14:02:26Z,0.887,0.898,1.205,51.347,452.381,20.565,7.406,19.561
2021-06-01T14:02:27Z,0.886,0.924,1.253,51.666,454.832,20.435,7.407,19.574
2021-06-01T14:02:27Z,0.891,0.937,1.253,51.747,451.973,20.364,7.408,19.583
2021-06-01T14:02:27Z,0.891,0.94,1.253,51.612,471.991,20.296,7.408,19.574
2021-06-01T14:02:27Z,0.89,0.94,1.253,51.846,471.174,20.294,7.406,19.552
2021-06-01T14:02:28Z,0.89,0.939,1.253,52.001,472.808,20.228,7.407,19.548
2021-06-01T14:02:28Z,0.89,0.945,0.068,51.592,344.12,20.228,7.408,19.535
2021-06-01T14:02:28Z,0.89,0.942,0.068,51.841,343.303,20.298,7.408,19.535
2021-06-01T14:02:28Z,0.889,0.946,0.068,52.659,344.529,20.288,7.407,19.527
2021-06-01T14:02:29Z,0.887,0.943,1.895,52.823,344.12,20.358,7.407,19.539
2021-06-01T14:02:29Z,0.889,0.943,1.906,52.385,343.303,20.356,7.406,19.531
2021-06-01T14:02:29Z,0.885,0.947,1.992,52.287,342.486,20.489,7.406,19.527
2021-06-01T14:02:29Z,0.884,0.946,2.002,52.132,344.12,20.571,7.407,19.531
2021-06-01T14:02:30Z,0.881,0.946,2.002,52.189,165.592,20.636,7.407,19.518
2021-06-01T14:02:30Z,0.877,0.949,2.106,52.185,164.367,20.778,7.407,19.514
2021-06-01T14:02:30Z,0.874,0.945,2.122,52.459,167.226,20.903,7.407,19.501
2021-06-01T14:02:30Z,0.87,0.948,2.122,51.985,163.958,21.031,7.408,19.509
2021-06-01T14:02:31Z,0.869,0.939,1.724,51.895,165.184,21.192,7.407,19.492
2021-06-01T14:02:31Z,0.868,0.945,1.76,52.075,163.141,21.23,7.407,19.496
2021-06-01T14:02:31Z,0.869,0.951,1.76,51.85,877.662,21.439,7.407,19.496
2021-06-01T14:02:31Z,0.868,0.942,1.958,52.128,879.297,21.573,7.406,19.496
2021-06-01T14:02:32Z,0.867,0.953,1.886,52.451,878.071,21.706,7.407,19.496
2021-06-01T14:02:32Z,0.867,0.948,1.886,52.561,1809.931,21.845,7.407,19.479
2021-06-01T14:02:32Z,0.864,0.953,1.802,52.295,1809.931,21.981,7.411,19.483
2021-06-01T14:02:32Z,0.866,0.951,1.802,51.96,1809.523,22.124,7.419,19.505
2021-06-01T14:02:33Z,0.866,0.944,1.901,52.242,1948.832,22.25,7.422,19.483
2021-06-01T14:02:33Z,0.864,0.955,1.923,52.389,1948.015,22.395,7.423,19.466
2021-06-01T14:02:33Z,0.866,0.951,1.923,51.923,1948.015,22.526,7.423,19.483
2021-06-01T14:02:33Z,0.863,0.959,1.953,51.641,1849.559,22.689,7.424,19.496
2021-06-01T14:02:34Z,0.864,0.955,1.947,51.837,1847.925,22.735,7.424,19.475
2021-06-01T14:02:34Z,0.863,0.958,1.94,52.062,1849.967,22.869,7.424,19.466
2021-06-01T14:02:34Z,0.865,0.959,1.94,52.389,1772.346,23.014,7.424,19.488
2021-06-01T14:02:34Z,0.865,0.942,1.949,52.847,1772.346,23.066,7.424,19.462
2021-06-01T14:02:35Z,0.865,0.954,1.949,52.279,1771.529,23.145,7.424,19.462
2021-06-01T14:02:35Z,0.864,0.944,1.842,52.164,1711.066,23.147,7.424,19.483
2021-06-01T14:02:35Z,0.865,0.942,1.94,52.197,1711.884,23.209,7.424,19.496
2021-06-01T14:02:35Z,0.867,0.983,1.914,52.369,1711.475,23.209,7.424,19.475
2021-06-01T14:02:36Z,0.871,1,1.824,52.422,1603.623,23.279,7.424,19.466
2021-06-01T14:02:36Z,0.873,1.005,1.96,52.545,1601.58,23.285,7.424,19.445
2021-06-01T14:02:36Z,0.875,1.036,1.96,53.338,1601.989,23.205,7.424,19.453
2021-06-01T14:02:37Z,0.88,1.051,1.953,53.694,1522.734,23.211,7.423,19.466
2021-06-01T14:02:37Z,0.883,1.08,1.936,54.123,1523.142,23.143,7.424,19.445
2021-06-01T14:02:37Z,0.89,1.096,1.859,54.589,1521.916,23.141,7.424,19.47
2021-06-01T14:02:37Z,0.889,1.098,1.942,54.904,1434.082,23.07,7.424,19.488
2021-06-01T14:02:38Z,0.894,1.112,1.864,55.178,1434.082,23.058,7.423,19.445
2021-06-01T14:02:38Z,0.896,1.129,1.972,55.297,1434.899,22.998,7.424,19.44
2021-06-01T14:02:38Z,0.9,1.149,1.882,55.796,1335.626,22.94,7.424,19.453
2021-06-01T14:02:38Z,0.903,1.153,1.962,56.752,1336.443,22.859,7.424,19.445
2021-06-01T14:02:39Z,0.905,1.163,1.896,56.769,1336.443,22.811,7.424,19.445
2021-06-01T14:02:39Z,0.907,1.172,1.976,56.761,1265.359,22.733,7.424,19.453
2021-06-01T14:02:39Z,0.911,1.17,2.003,56.716,1265.767,22.733,7.424,19.449
2021-06-01T14:02:39Z,0.912,1.181,1.906,56.998,1265.767,22.666,7.424,19.432
2021-06-01T14:02:40Z,0.914,1.178,1.992,57.815,1204.896,22.596,7.424,19.453
2021-06-01T14:02:40Z,0.917,1.183,2.013,57.64,1205.305,22.538,7.424,19.427
2021-06-01T14:02:40Z,0.919,1.183,1.927,57.623,1206.122,22.457,7.423,19.458
2021-06-01T14:02:41Z,0.92,1.181,1.93,56.761,1146.476,22.391,7.424,19.453
2021-06-01T14:02:41Z,0.923,1.169,1.923,56.552,1148.11,22.323,7.424,19.44
2021-06-01T14:02:41Z,0.922,1.167,2.046,56.544,1077.434,22.254,7.424,19.432
2021-06-01T14:02:41Z,0.925,1.164,2.017,56.703,1075.392,22.261,7.424,19.436
2021-06-01T14:02:42Z,0.924,1.153,2.053,56.785,1077.434,22.254,7.424,19.453
2021-06-01T14:02:42Z,0.924,1.144,2.046,56.577,997.771,22.19,7.424,19.445
2021-06-01T14:02:42Z,0.925,1.108,2.055,56.47,997.362,22.196,7.424,19.479
2021-06-01T14:02:43Z,0.926,1.111,2.053,56.515,937.308,22.199,7.424,19.449
2021-06-01T14:02:43Z,0.925,1.097,2.041,56.004,937.717,22.196,7.424,19.436
2021-06-01T14:02:43Z,0.924,1.078,2.041,55.293,888.284,22.186,7.424,19.466
2021-06-01T14:02:44Z,0.923,1.06,2.051,55.002,887.059,22.188,7.424,19.44
2021-06-01T14:02:44Z,0.92,1.047,2.076,55.211,886.65,22.265,7.424,19.44
2021-06-01T14:02:44Z,0.92,1.024,2.076,54.892,889.101,22.252,7.424,19.44
2021-06-01T14:02:44Z,0.92,0.997,2.076,54.381,848.248,22.252,7.424,19.44
2021-06-01T14:02:45Z,0.917,0.985,2.072,53.821,848.248,22.317,7.424,19.449
2021-06-01T14:02:45Z,0.916,0.976,1.948,53.51,849.065,22.31,7.423,19.488
2021-06-01T14:02:45Z,0.915,0.945,1.948,52.827,811.48,22.387,7.424,19.466
2021-06-01T14:02:45Z,0.914,0.945,1.952,52.377,811.072,22.459,7.423,19.466
2021-06-01T14:02:46Z,0.913,0.929,1.961,52.299,811.072,22.457,7.424,19.453
2021-06-01T14:02:46Z,0.91,0.918,2.032,51.899,760.414,22.522,7.424,19.453
2021-06-01T14:02:46Z,0.908,0.889,2.045,51.629,760.822,22.586,7.423,19.44
2021-06-01T14:02:47Z,0.905,0.868,2.052,51.404,720.786,22.658,7.424,19.466
2021-06-01T14:02:47Z,0.904,0.858,2.035,50.893,719.969,22.731,7.424,19.466
2021-06-01T14:02:47Z,0.901,0.84,2.045,50.373,720.786,22.731,7.424,19.453
2021-06-01T14:02:47Z,0.9,0.827,2.045,49.314,680.342,22.735,7.424,19.445
2021-06-01T14:02:48Z,0.897,0.815,1.932,49.49,679.933,22.803,7.424,19.453
2021-06-01T14:02:48Z,0.896,0.819,2.008,49.319,681.159,22.863,7.423,19.462
2021-06-01T14:02:48Z,0.895,0.794,2.005,49.032,651.336,22.946,7.424,19.466
2021-06-01T14:02:48Z,0.892,0.792,2.043,48.264,651.745,22.921,7.424,19.47
2021-06-01T14:02:49Z,0.89,0.78,1.894,48.174,651.745,22.919,7.424,19.453
2021-06-01T14:02:49Z,0.89,0.784,2.001,48.636,622.739,22.925,7.423,19.466
2021-06-01T14:02:49Z,0.886,0.769,1.893,48.333,622.33,22.991,7.424,19.479
2021-06-01T14:02:49Z,0.884,0.774,1.893,47.875,622.33,23,7.424,19.488
2021-06-01T14:02:50Z,0.884,0.774,1.875,48.03,580.252,23.056,7.423,19.509
2021-06-01T14:02:50Z,0.876,0.764,1.973,47.949,581.477,23.066,7.424,19.527
2021-06-01T14:02:50Z,0.873,0.766,2.002,47.883,582.703,23.068,7.423,19.479
2021-06-01T14:02:50Z,0.873,0.765,2.002,48.116,559.416,23.07,7.423,19.496
2021-06-01T14:02:51Z,0.87,0.77,1.863,47.961,561.868,23.126,7.424,19.475
2021-06-01T14:02:51Z,0.87,0.773,1.979,47.593,561.868,23.136,7.423,19.501
2021-06-01T14:02:51Z,0.872,0.785,1.924,47.528,562.685,23.132,7.424,19.479
2021-06-01T14:02:51Z,0.87,0.788,1.817,48.043,541.441,23.143,7.424,19.501
2021-06-01T14:02:52Z,0.868,0.792,1.912,48.035,541.441,23.136,7.424,19.505
2021-06-01T14:02:52Z,0.868,0.805,1.907,48.652,542.667,23.06,7.424,19.501
2021-06-01T14:02:52Z,0.868,0.814,1.907,49.38,523.057,23.064,7.424,19.501
2021-06-01T14:02:52Z,0.863,0.822,1.907,49.188,523.057,23.064,7.425,19.488
2021-06-01T14:02:53Z,0.863,0.818,1.799,49.547,523.466,23.074,7.424,19.496
