date_time,p_f,p_r,f_p,f_r,c_p,c_r,t_f
2021-08-13T10:09:48Z,1.068726,0.289732,2.406225,30.386281,505.282694,25.020393,21.243875
2021-08-13T10:09:49Z,1.055884,0.289151,2.392247,31.770962,505.394458,25.020948,21.235245
2021-08-13T10:09:49Z,1.010088,0.24644,2.360869,32.255862,505.349017,25.035072,21.256819
2021-08-13T10:09:50Z,1.021477,0.21297,2.352998,32.255862,505.342419,25.038187,21.2223
2021-08-13T10:09:50Z,1.015015,0.185767,2.246812,32.255862,515.455152,25.101839,21.248189
2021-08-13T10:09:50Z,1.008715,0.164186,2.180921,30.608731,516.378828,25.135721,21.226615
2021-08-13T10:09:51Z,1.009038,0.155398,2.180921,30.671573,516.378828,25.140919,21.23093
2021-08-13T10:09:51Z,1.0069380000000001,0.142088,2.160306,30.835192,516.378828,25.149121,21.23956
2021-08-13T10:09:52Z,1.006858,0.129165,2.159796,21.698856,516.378828,25.214371,21.226615
2021-08-13T10:09:52Z,1.007261,0.120183,2.159796,16.941373,516.378828,25.261085,21.252504
2021-08-13T10:09:52Z,1.0071,0.107196,2.135568,10.286518,513.744641,25.353145,21.23093
2021-08-13T10:09:53Z,1.011138,0.083353,2.062345,9.7846050000000009,513.970428,25.355183,21.23093
2021-08-13T10:09:53Z,1.012754,0.073467,2.05104,5.007921,512.632727,25.355183,21.252504
2021-08-13T10:09:53Z,1.014208,0.065972,2.018647,2.400523,512.47031,25.355183,21.248189
2021-08-13T10:09:54Z,1.018327,0.057249,1.997301,1.243571,511.863078,25.393905,21.252504
2021-08-13T10:09:54Z,1.021477,0.052015,1.983924,0.605545,511.863078,25.393905,21.248189
2021-08-13T10:09:55Z,0.871248,0.048396,1.968749,0.503461,511.863078,25.435896,21.248189
2021-08-13T10:09:55Z,0.669408,0.046329,1.961843,0.482194,511.863078,25.415086,21.248189
2021-08-13T10:09:56Z,0.564247,0.044261,1.950012,0.460926,511.863078,25.423808,21.252504
2021-08-13T10:09:56Z,0.516917,0.043356,0.187305,0.460926,512.37558,25.596232,21.252504
2021-08-13T10:09:57Z,0.504317,0.043098,0.187305,0.460926,512.480858,25.667,21.248189
2021-08-13T10:09:57Z,0.490829,0.042,0.187305,1.673798,512.615703,25.667,21.243875
2021-08-13T10:09:57Z,0.483721,0.042,0,2.046903,512.393337,25.725917,21.248189
2021-08-13T10:09:58Z,0.473868,0.041547,0,4.008348,512.414107,25.738331,21.243875
2021-08-13T10:09:58Z,0.468537,0.041418,0,4.008348,512.298409,25.738331,21.252504
2021-08-13T10:09:59Z,0.464902,0.04116,0,4.008348,512.28852,25.738331,21.252504
2021-08-13T10:09:59Z,0.461833,0.040643,0,4.008348,512.287285,25.799471,21.252504
2021-08-13T10:10:00Z,0.459168,0.040707,0,4.008348,512.31107,25.799471,21.252504
2021-08-13T10:10:00Z,0.45836,0.040578,0,4.008348,511.96913,25.803547,21.248189
2021-08-13T10:10:00Z,0.456825,0.039932,0,3.38926,511.863078,25.803547,21.248189
2021-08-13T10:10:01Z,0.45626,0.039932,0,3.497927,511.863078,25.803547,21.252504
2021-08-13T10:10:01Z,0.456422,0.040513,0,3.548969,511.863078,25.803547,21.252504
2021-08-13T10:10:02Z,0.45416,0.039996,0,3.502181,511.863078,25.803547,21.252504
2021-08-13T10:10:02Z,0.454079,0.04032,0,3.502181,512.091585,25.803547,21.252504
2021-08-13T10:10:02Z,0.453514,0.040384,0,3.502181,512.140143,25.803547,21.248189
2021-08-13T10:10:03Z,0.453029,0.040384,0,3.505558,512.481211,25.799331,21.256819
2021-08-13T10:10:03Z,0.45311,0.039996,0,3.4596460000000002,512.210443,25.803547,21.252504
2021-08-13T10:10:04Z,0.452545,0.040384,0,3.485243,511.863078,25.798456,21.252504
2021-08-13T10:10:04Z,0.452868,0.04019,0,3.488879,512.369389,25.798804,21.248189
2021-08-13T10:10:04Z,0.451899,0.040126,0,3.451139,512.350004,25.798767,21.256819
2021-08-13T10:10:05Z,0.452545,0.040255,0,3.419992,512.593467,25.798823,21.252504
2021-08-13T10:10:05Z,0.451333,0.039996,0,3.410692,512.622545,25.79873,21.252504
2021-08-13T10:10:05Z,0.450283,0.039932,0,3.40435,512.651624,25.798637,21.252504
2021-08-13T10:10:05Z,0.450364,0.040126,0,3.430689,512.80386,25.779247,21.248189
2021-08-13T10:10:06Z,0.450041,0.04019,0,3.40435,512.709781,25.798452,21.252504
2021-08-13T10:10:06Z,0.450122,0.04019,0,3.451944,512.386431,25.732216,21.252504
2021-08-13T10:10:06Z,0.44996,0.04019,0,3.438146,512.218865,25.732216,21.256819
2021-08-13T10:10:06Z,0.449556,0.040384,0,3.470886,512.239391,25.732216,21.252504
2021-08-13T10:10:07Z,0.449153,0.04019,0,3.437834,512.239391,25.732216,21.252504
2021-08-13T10:10:07Z,0.447941,0.039932,0,3.437122,512.239391,25.732216,21.252504
2021-08-13T10:10:08Z,0.448749,0.040126,0,3.416305,512.239391,25.733348,21.248189
2021-08-13T10:10:08Z,0.448345,0.039996,0,3.414036,512.239391,25.733315,21.256819
2021-08-13T10:10:09Z,0.448183,0.039932,0,3.411768,512.239391,25.733283,21.252504
2021-08-13T10:10:09Z,0.447053,0.040061,0,3.335762,512.271509,25.735696,21.248189
2021-08-13T10:10:09Z,0.44681,0.039932,0,3.373068,512.239391,25.73593,21.256819
2021-08-13T10:10:09Z,0.44576,0.039996,0,3.320679,512.239391,25.737806,21.252504
2021-08-13T10:10:10Z,0.444387,0.039544,0,3.316487,512.239391,25.737688,21.248189
2021-08-13T10:10:10Z,0.444549,0.040061,0,3.32398,512.239391,25.737651,21.248189
2021-08-13T10:10:10Z,0.44471,0.039867,0,3.322476,512.239391,25.737372,21.256819
2021-08-13T10:10:11Z,0.443256,0.039867,0,3.300845,512.500752,25.736933,21.256819
2021-08-13T10:10:11Z,0.443095,0.039996,0,3.309141,512.239391,25.738226,21.248189
2021-08-13T10:10:11Z,0.442772,0.040126,0,3.257087,512.28033,25.735402,21.252504
2021-08-13T10:10:11Z,0.44261,0.04019,0,3.303407,512.239391,25.736935,21.248189
2021-08-13T10:10:12Z,0.442045,0.039803,0,3.248053,512.150219,25.735541,21.248189
2021-08-13T10:10:12Z,0.442045,0.039932,0,3.260313,512.239391,25.737675,21.252504
2021-08-13T10:10:12Z,0.44043,0.039996,0,3.240751,512.367345,25.735069,21.248189
2021-08-13T10:10:13Z,0.440187,0.04019,0,3.236396,512.370966,25.73504,21.252504
2021-08-13T10:10:13Z,0.439622,0.04019,0,3.197849,512.742918,25.733423,21.243875
2021-08-13T10:10:14Z,0.438653,0.039932,0,3.180692,512.774912,25.733695,21.252504
2021-08-13T10:10:14Z,0.437845,0.04032,0,3.154284,512.67723,25.734026,21.248189
2021-08-13T10:10:14Z,0.435664,0.039996,0,3.141785,512.432753,25.734717,21.248189
2021-08-13T10:10:15Z,0.435503,0.040126,0,3.115112,512.374236,25.734696,21.248189
2021-08-13T10:10:15Z,0.434372,0.040255,0,3.102351,512.400668,25.736091,21.248189
2021-08-13T10:10:15Z,0.433564,0.040126,0,3.094323,512.406871,25.736191,21.243875
2021-08-13T10:10:15Z,0.433403,0.039932,0,3.068323,512.135871,25.71094,21.248189
2021-08-13T10:10:16Z,0.433807,0.04019,0,3.075319,512.342047,25.735612,21.243875
2021-08-13T10:10:16Z,0.43316,0.040061,0,3.061739,512.384752,25.678792,21.243875
2021-08-13T10:10:16Z,0.433241,0.040255,0,2.999597,512.541747,25.662924,21.23956
2021-08-13T10:10:17Z,0.431464,0.04032,0,2.991175,512.804663,25.662924,21.23956
2021-08-13T10:10:17Z,0.431383,0.04019,0,2.957732,512.669805,25.662924,21.248189
2021-08-13T10:10:17Z,0.431222,0.04032,0,2.960849,512.444389,25.662924,21.243875
2021-08-13T10:10:18Z,0.430091,0.039996,0,2.957732,512.627071,25.662924,21.243875
2021-08-13T10:10:18Z,0.430495,0.040126,0,2.949225,512.386239,25.622858,21.243875
2021-08-13T10:10:18Z,0.430253,0.04019,0,2.949225,512.558981,25.623433,21.243875
2021-08-13T10:10:19Z,0.430091,0.040061,0,2.949225,512.612395,25.600099,21.243875
2021-08-13T10:10:19Z,0.429445,0.04019,0,2.949225,512.626231,25.597707,21.23956
2021-08-13T10:10:19Z,0.428637,0.04019,0,2.992808,512.614996,25.597707,21.235245
2021-08-13T10:10:20Z,0.429768,0.040061,0,2.966276,512.615703,25.597707,21.243875
2021-08-13T10:10:20Z,0.429445,0.039996,0,2.954716,512.554125,25.597707,21.235245
2021-08-13T10:10:21Z,0.429122,0.039673,0,2.902081,512.534264,25.561766,21.23956
2021-08-13T10:10:21Z,0.428799,0.039996,0,2.913606,512.424956,25.543087,21.23956
2021-08-13T10:10:21Z,0.429041,0.04019,0,2.89865,512.549538,25.534215,21.23956
2021-08-13T10:10:22Z,0.427991,0.039803,0,2.872662,512.475632,25.533391,21.235245
2021-08-13T10:10:22Z,0.429122,0.039932,0,2.875229,512.036108,25.532491,21.23956
2021-08-13T10:10:23Z,0.428314,0.039673,0,2.868409,512.184655,25.532491,21.235245
2021-08-13T10:10:23Z,0.428234,0.039996,0,2.842888,512.239391,25.532491,21.23956
2021-08-13T10:10:23Z,0.427587,0.039867,0,2.859599,512.283549,25.532491,21.235245
2021-08-13T10:10:23Z,0.428314,0.040061,0,2.842888,512.239391,25.532491,21.235245
2021-08-13T10:10:24Z,0.428234,0.039609,0,2.842888,512.239391,25.532491,21.235245
2021-08-13T10:10:24Z,0.427426,0.039996,0,2.836151,512.239391,25.536223,21.235245
2021-08-13T10:10:24Z,0.427587,0.039932,0,2.827089,512.588824,25.53613,21.235245
2021-08-13T10:10:24Z,0.428314,0.039867,0,2.806127,512.458336,25.536314,21.23956
