date_time,h_r,p_f,p_r,f_p,f_r,c_p,c_r,ph_f,t_f
2021-06-02T08:14:51Z,0.012222,0.844,0.615,0.068,43.136,728.957,16.419,7.49,19.302
2021-06-02T08:14:51Z,0.012299,0.842,0.616,0.068,43.025,728.548,16.669,7.49,19.306
2021-06-02T08:14:51Z,0.01236,0.837,0.619,0.068,43.128,728.14,16.946,7.489,19.311
2021-06-02T08:14:52Z,0.012437,0.836,0.607,0.068,43.263,730.183,17.209,7.49,19.298
2021-06-02T08:14:52Z,0.0125,0.834,0.627,0.068,43.001,730.183,17.466,7.489,19.272
2021-06-02T08:14:52Z,0.012571,0.831,0.629,0.068,43.418,728.14,17.791,7.489,19.294
2021-06-02T08:14:52Z,0.012639,0.827,0.632,0.068,43.655,728.548,18.077,7.489,19.281
2021-06-02T08:14:53Z,0.012708,0.826,0.633,0.068,43.819,728.548,18.404,7.489,19.281
2021-06-02T08:14:53Z,0.012781,0.823,0.637,0.068,44.424,728.957,18.683,7.49,19.285
2021-06-02T08:14:53Z,0.012854,0.821,0.643,0.068,44.399,727.731,19.01,7.49,19.281
2021-06-02T08:14:53Z,0.012923,0.817,0.643,0.068,44.093,727.323,19.348,7.49,19.285
2021-06-02T08:14:54Z,0.012986,0.816,0.642,0.068,44.305,729.366,19.592,7.49,19.289
2021-06-02T08:14:54Z,0.013056,0.814,0.64,0.068,44.064,727.731,19.874,7.49,19.272
2021-06-02T08:14:54Z,0.013127,0.814,0.65,0.068,44.224,728.548,20.145,7.489,19.272
2021-06-02T08:14:54Z,0.013201,0.812,0.648,0.068,44.87,728.548,20.561,7.489,19.272
2021-06-02T08:14:55Z,0.013264,0.81,0.649,0.068,44.763,729.774,21.031,7.489,19.259
2021-06-02T08:14:55Z,0.013334,0.809,0.646,0.068,45.201,729.774,21.207,7.489,19.259
2021-06-02T08:14:55Z,0.013409,0.807,0.655,0.068,44.722,730.183,21.478,7.489,19.263
2021-06-02T08:14:55Z,0.01348,0.806,0.656,0.068,44.044,728.957,21.724,7.489,19.255
2021-06-02T08:14:56Z,0.013542,0.806,0.653,0.068,44.485,728.957,21.987,7.49,19.242
2021-06-02T08:14:56Z,0.013612,0.807,0.659,0.068,44.731,728.548,22.19,7.49,19.25
2021-06-02T08:14:56Z,0.013679,0.807,0.662,0.068,45.205,728.957,22.383,7.49,19.255
2021-06-02T08:14:56Z,0.013753,0.807,0.662,0.068,46.358,728.548,22.526,7.49,19.242
2021-06-02T08:14:57Z,0.01382,0.807,0.666,0.068,45.557,728.957,22.724,7.489,19.255
2021-06-02T08:14:57Z,0.013888,0.807,0.667,0.068,44.285,729.366,22.805,7.489,19.229
2021-06-02T08:14:57Z,0.013965,0.812,0.669,0.068,44.51,729.366,22.925,7.49,19.255
2021-06-02T08:14:57Z,0.014029,0.816,0.67,0.068,45.037,727.323,23.002,7.49,19.237
2021-06-02T08:14:58Z,0.014096,0.82,0.672,0.068,44.755,730.591,23.062,7.489,19.242
2021-06-02T08:14:58Z,0.014171,0.824,0.659,0.068,45.123,729.774,23.072,7.49,19.237
2021-06-02T08:14:58Z,0.01424,0.831,0.675,0.068,45.209,729.774,23.076,7.489,19.233
2021-06-02T08:14:58Z,0.014312,0.835,0.676,0.068,46.015,729.366,23.008,7.489,19.22
2021-06-02T08:14:59Z,0.014376,0.84,0.671,0.068,45.475,728.14,22.936,7.49,19.255
2021-06-02T08:14:59Z,0.014445,0.848,0.679,1.18,45.683,728.957,22.927,7.49,19.22
2021-06-02T08:14:59Z,0.014515,0.85,0.661,1.271,45.565,729.366,22.795,7.49,19.225
2021-06-02T08:14:59Z,0.014589,0.852,0.677,1.322,45.356,718.744,22.664,7.489,19.225
2021-06-02T08:15:00Z,0.014654,0.858,0.673,1.42,45.397,719.561,22.53,7.489,19.194
2021-06-02T08:15:00Z,0.014722,0.86,0.673,1.403,45.336,718.744,22.395,7.49,19.216
2021-06-02T08:15:00Z,0.014799,0.864,0.678,1.403,45.761,698.317,22.252,7.491,19.229
2021-06-02T08:15:00Z,0.01486,0.868,0.679,1.403,45.839,699.543,22.054,7.49,19.216
2021-06-02T08:15:01Z,0.01493,0.871,0.678,1.403,45.34,699.951,21.917,7.49,19.22
2021-06-02T08:15:01Z,0.015001,0.876,0.681,1.403,44.845,679.525,21.71,7.489,19.199
2021-06-02T08:15:01Z,0.01507,0.878,0.686,0.068,44.747,679.933,21.584,7.49,19.207
2021-06-02T08:15:01Z,0.015141,0.882,0.689,2.06,44.784,680.75,21.36,7.489,19.19
2021-06-02T08:15:02Z,0.015209,0.886,0.691,1.925,45.013,679.116,21.184,7.489,19.207
2021-06-02T08:15:02Z,0.015277,0.887,0.687,1.893,44.853,679.525,21.031,7.489,19.212
2021-06-02T08:15:02Z,0.015349,0.888,0.691,2.118,44.702,679.525,20.766,7.49,19.181
2021-06-02T08:15:02Z,0.015423,0.888,0.696,2.054,45.013,431.955,20.569,7.489,19.19
2021-06-02T08:15:03Z,0.015486,0.888,0.695,1.894,45.438,430.729,20.273,7.489,19.199
2021-06-02T08:15:03Z,0.015555,0.888,0.697,2.086,45.021,431.138,20.219,7.49,19.199
2021-06-02T08:15:03Z,0.015626,0.886,0.695,1.756,45.413,431.546,20.05,7.489,19.168
2021-06-02T08:15:03Z,0.015697,0.887,0.699,1.762,45.221,431.138,19.783,7.489,19.194
2021-06-02T08:15:04Z,0.015765,0.889,0.7,1.799,46.448,433.589,19.627,7.489,19.177
2021-06-02T08:15:04Z,0.015833,0.888,0.696,1.942,46.309,1213.475,19.561,7.49,19.168
2021-06-02T08:15:04Z,0.015903,0.891,0.701,1.919,45.52,1213.067,19.338,7.49,19.186
2021-06-02T08:15:04Z,0.015975,0.891,0.693,1.841,45.773,1213.884,19.271,7.489,19.164
2021-06-02T08:15:05Z,0.016045,0.891,0.702,1.96,46.06,2214.377,19.137,7.489,19.181
2021-06-02T08:15:05Z,0.016112,0.892,0.704,1.998,46.235,2216.828,19.056,7.49,19.155
2021-06-02T08:15:05Z,0.016187,0.891,0.706,1.819,45.871,2216.42,19,7.49,19.173
2021-06-02T08:15:05Z,0.016249,0.892,0.706,1.962,46.321,2125.726,18.936,7.49,19.147
2021-06-02T08:15:06Z,0.016319,0.891,0.703,1.928,46.346,2126.134,18.87,7.49,19.177
2021-06-02T08:15:06Z,0.01639,0.889,0.704,1.947,46.325,2126.134,18.882,7.488,19.164
2021-06-02T08:15:06Z,0.016458,0.889,0.704,1.968,46.423,2126.543,18.797,7.49,19.181
2021-06-02T08:15:06Z,0.016529,0.887,0.704,1.981,46.137,2035.032,18.799,7.489,19.138
2021-06-02T08:15:07Z,0.016599,0.886,0.702,1.965,46.01,2036.257,18.793,7.489,19.143
2021-06-02T08:15:07Z,0.016667,0.884,0.705,1.871,45.912,2038.3,18.805,7.489,19.168
2021-06-02T08:15:07Z,0.016738,0.883,0.698,1.946,46.158,1915.741,18.799,7.489,19.16
2021-06-02T08:15:07Z,0.016812,0.881,0.707,1.855,46.084,1915.332,18.857,7.489,19.151
2021-06-02T08:15:08Z,0.016882,0.881,0.709,1.959,46.436,1915.741,18.861,7.49,19.138
2021-06-02T08:15:08Z,0.016944,0.878,0.707,1.959,46.775,1789.505,18.874,7.49,19.155
2021-06-02T08:15:08Z,0.017015,0.876,0.701,1.942,46.154,1789.913,18.932,7.49,19.168
2021-06-02T08:15:08Z,0.01709,0.871,0.706,1.922,45.843,1789.505,19.015,7.489,19.151
2021-06-02T08:15:09Z,0.017152,0.869,0.707,1.922,45.761,1670.213,19.077,7.49,19.155
2021-06-02T08:15:09Z,0.017229,0.868,0.711,1.945,46.338,1671.03,19.145,7.489,19.138
2021-06-02T08:15:09Z,0.017291,0.866,0.714,1.945,46.043,1671.03,19.282,7.489,19.147
2021-06-02T08:15:09Z,0.017368,0.865,0.705,1.96,46.235,1540.709,19.333,7.491,19.147
2021-06-02T08:15:10Z,0.017435,0.859,0.704,1.96,47.168,1541.117,19.408,7.49,19.138
2021-06-02T08:15:10Z,0.0175,0.857,0.698,1.828,46.661,1541.117,19.549,7.489,19.155
2021-06-02T08:15:10Z,0.01757,0.855,0.71,1.94,46.26,1432.04,19.611,7.489,19.151
2021-06-02T08:15:10Z,0.017646,0.853,0.708,1.936,46.403,1433.265,19.747,7.49,19.134
2021-06-02T08:15:11Z,0.017714,0.852,0.713,1.922,45.589,1433.265,19.847,7.489,19.13
2021-06-02T08:15:11Z,0.017778,0.848,0.711,1.827,46.46,1322.962,19.986,7.489,19.151
2021-06-02T08:15:11Z,0.01785,0.846,0.706,1.813,45.966,1323.779,20.017,7.489,19.16
2021-06-02T08:15:11Z,0.017923,0.842,0.709,1.902,45.798,1322.145,20.215,7.489,19.16
2021-06-02T08:15:12Z,0.017991,0.842,0.713,1.898,46.105,1245.341,20.348,7.49,19.143
2021-06-02T08:15:12Z,0.018056,0.837,0.709,1.904,46.546,1243.298,20.429,7.489,19.164
2021-06-02T08:15:12Z,0.018125,0.838,0.703,1.886,46.975,1244.115,20.549,7.49,19.147
2021-06-02T08:15:12Z,0.0182,0.836,0.706,1.769,46.571,1238.804,20.631,7.489,19.151
2021-06-02T08:15:13Z,0.01827,0.833,0.71,1.797,46.407,1174.256,20.77,7.49,19.147
2021-06-02T08:15:13Z,0.018341,0.831,0.712,1.774,46.448,1173.848,20.828,7.49,19.121
2021-06-02T08:15:13Z,0.018402,0.83,0.709,1.774,46.693,1162.409,20.909,7.49,19.147
2021-06-02T08:15:13Z,0.018473,0.829,0.701,1.776,46.17,1113.794,21.039,7.49,19.155
2021-06-02T08:15:14Z,0.018548,0.827,0.709,1.779,46.387,1115.019,21.027,7.49,19.147
2021-06-02T08:15:14Z,0.01861,0.823,0.712,1.738,46.747,1114.202,21.116,7.49,19.13
2021-06-02T08:15:14Z,0.018686,0.824,0.714,1.837,47.004,1065.178,21.174,7.49,19.138
2021-06-02T08:15:14Z,0.01875,0.821,0.711,1.825,47.168,1065.995,21.236,7.49,19.121
2021-06-02T08:15:15Z,0.018819,0.821,0.708,1.866,46.321,1065.587,21.238,7.49,19.147
2021-06-02T08:15:15Z,0.018895,0.82,0.7,1.853,45.769,1016.563,21.298,7.489,19.134
2021-06-02T08:15:15Z,0.018964,0.82,0.705,1.853,46.46,1016.155,21.308,7.49,19.125
2021-06-02T08:15:15Z,0.019028,0.817,0.71,1.8,47.041,1016.563,21.29,7.49,19.151
2021-06-02T08:15:16Z,0.019098,0.816,0.708,1.795,45.904,967.539,21.377,7.49,19.147
2021-06-02T08:15:16Z,0.019166,0.815,0.708,1.816,46.039,965.088,21.368,7.49,19.168
2021-06-02T08:15:16Z,0.019237,0.814,0.703,1.713,46.395,966.722,21.379,7.49,19.155
2021-06-02T08:15:16Z,0.019313,0.814,0.712,1.787,46.693,896.046,21.381,7.49,19.164
2021-06-02T08:15:17Z,0.019375,0.815,0.711,1.787,46.575,895.638,21.304,7.49,19.177
2021-06-02T08:15:17Z,0.019444,0.813,0.711,1.781,46.215,896.455,21.296,7.489,19.151
2021-06-02T08:15:17Z,0.019516,0.812,0.705,1.785,46.718,856.827,21.306,7.489,19.164
2021-06-02T08:15:17Z,0.019588,0.811,0.705,1.695,46.955,855.602,21.232,7.489,19.155
2021-06-02T08:15:18Z,0.019654,0.811,0.712,1.762,46.726,856.01,21.23,7.49,19.151
2021-06-02T08:15:18Z,0.019722,0.812,0.71,1.753,46.419,828.639,21.246,7.49,19.173
2021-06-02T08:15:18Z,0.019799,0.81,0.708,1.751,46.771,826.187,21.18,7.489,19.143
2021-06-02T08:15:18Z,0.019866,0.811,0.711,1.751,46.468,828.23,21.11,7.49,19.151
