date_time,p_f,p_r,f_p,f_r,c_p,c_r,ph_f,t_f
2021-06-02T08:29:29Z,0.009,0.053,0.068,1.023,429.912,16.86,7.483,19.505
2021-06-02T08:29:30Z,0.009,0.053,0.068,1.027,429.912,16.868,7.484,19.505
2021-06-02T08:29:30Z,0.008,0.053,0.068,1.015,429.912,16.87,7.484,19.505
2021-06-02T08:29:30Z,0.008,0.053,0.068,1.023,429.912,16.868,7.484,19.509
2021-06-02T08:29:30Z,0.008,0.052,0.068,1.011,429.912,16.866,7.484,19.505
2021-06-02T08:29:31Z,0.007,0.053,0.068,1.019,430.321,16.866,7.483,19.501
2021-06-02T08:29:31Z,0.007,0.053,0.068,0.978,429.912,16.864,7.484,19.505
2021-06-02T08:29:31Z,0.007,0.052,0.068,1.011,429.912,16.866,7.484,19.505
2021-06-02T08:29:31Z,0.006,0.053,0.068,1.019,429.912,16.793,7.484,19.509
2021-06-02T08:29:32Z,0.006,0.053,0.068,1.019,429.504,16.789,7.483,19.505
2021-06-02T08:29:32Z,0.005,0.052,0.068,1.011,429.912,16.789,7.484,19.505
2021-06-02T08:29:32Z,0.005,0.053,0.068,1.019,429.912,16.789,7.483,19.496
2021-06-02T08:29:32Z,0.005,0.052,0.068,1.019,430.321,16.791,7.483,19.505
2021-06-02T08:29:33Z,0.005,0.053,0.068,1.019,429.095,16.791,7.484,19.505
2021-06-02T08:29:33Z,0.004,0.053,0.068,1.011,429.912,16.787,7.483,19.501
2021-06-02T08:29:33Z,0.004,0.053,0.068,1.019,430.321,16.791,7.484,19.501
2021-06-02T08:29:33Z,0.004,0.052,0.068,1.015,430.321,16.791,7.484,19.501
2021-06-02T08:29:34Z,0.004,0.053,0.068,1.019,430.729,16.791,7.484,19.501
2021-06-02T08:29:34Z,0.004,0.052,0.068,1.015,429.912,16.793,7.484,19.501
2021-06-02T08:29:34Z,0.004,0.053,0.068,1.011,430.729,16.787,7.483,19.505
2021-06-02T08:29:34Z,0.003,0.053,0.068,1.023,430.729,16.721,7.483,19.501
2021-06-02T08:29:35Z,0.003,0.053,0.068,1.019,430.321,16.719,7.483,19.501
2021-06-02T08:29:35Z,0.003,0.053,0.068,1.019,429.912,16.721,7.483,19.501
2021-06-02T08:29:35Z,0.003,0.053,0.068,1.011,429.912,16.715,7.483,19.505
2021-06-02T08:29:35Z,0.003,0.053,0.068,1.011,430.321,16.715,7.484,19.505
2021-06-02T08:29:36Z,0.003,0.053,0.068,1.015,429.912,16.715,7.484,19.501
2021-06-02T08:29:36Z,0.002,0.052,0.068,1.015,430.729,16.713,7.483,19.501
2021-06-02T08:29:36Z,0.002,0.053,0.068,1.027,429.912,16.715,7.483,19.501
2021-06-02T08:29:36Z,0.002,0.053,0.068,1.003,430.321,16.713,7.483,19.496
2021-06-02T08:29:37Z,0.002,0.053,0.068,1.019,430.321,16.713,7.483,19.501
2021-06-02T08:29:37Z,0.002,0.053,0.068,1.019,430.321,16.713,7.484,19.501
2021-06-02T08:29:37Z,0.002,0.053,0.068,1.015,429.912,16.713,7.483,19.496
2021-06-02T08:29:37Z,0.002,0.053,0.068,1.015,430.321,16.717,7.483,19.501
2021-06-02T08:29:38Z,0.001,0.052,0.068,1.015,429.912,16.713,7.484,19.501
2021-06-02T08:29:38Z,0.001,0.052,0.068,1.015,429.912,16.713,7.483,19.501
2021-06-02T08:29:38Z,0.001,0.053,0.068,0.986,429.504,16.715,7.483,19.501
2021-06-02T08:29:38Z,0.001,0.053,0.068,1.019,430.729,16.715,7.483,19.501
2021-06-02T08:29:39Z,0.66,0.053,0.068,1.019,429.504,16.713,7.484,19.496
2021-06-02T08:29:39Z,0.462,0.053,0.068,1.011,430.321,16.71,7.483,19.496
2021-06-02T08:29:39Z,0.413,0.053,0.068,1.293,430.321,16.71,7.483,19.496
2021-06-02T08:29:39Z,0.402,0.053,0.068,2.111,429.912,16.65,7.483,19.496
2021-06-02T08:29:40Z,0.4,0.052,0.068,2.585,429.504,16.648,7.483,19.501
2021-06-02T08:29:40Z,0.4,0.053,0.068,2.757,429.504,16.65,7.484,19.501
2021-06-02T08:29:40Z,0.401,0.053,0.068,2.924,429.504,16.652,7.483,19.501
2021-06-02T08:29:40Z,0.402,0.053,0.068,3.018,430.321,16.652,7.483,19.496
2021-06-02T08:29:41Z,0.402,0.053,0.068,2.99,431.138,16.652,7.484,19.501
2021-06-02T08:29:41Z,0.403,0.053,0.068,2.957,430.321,16.652,7.483,19.496
2021-06-02T08:29:41Z,0.403,0.053,0.068,3.01,429.504,16.652,7.483,19.501
2021-06-02T08:29:41Z,0.402,0.053,0.068,3.014,429.504,16.586,7.484,19.501
2021-06-02T08:29:42Z,0.402,0.053,0.068,3.039,430.321,16.588,7.483,19.501
2021-06-02T08:29:42Z,0.401,0.053,0.068,3.055,430.321,16.586,7.484,19.505
2021-06-02T08:29:42Z,0.402,0.053,0.068,3.092,429.912,16.59,7.483,19.501
2021-06-02T08:29:42Z,0.401,0.053,0.068,3.027,430.321,16.588,7.483,19.505
2021-06-02T08:29:43Z,0.401,0.053,0.068,3.092,430.321,16.522,7.483,19.501
2021-06-02T08:29:43Z,0.402,0.053,0.068,3.08,429.912,16.524,7.484,19.501
2021-06-02T08:29:43Z,0.403,0.053,0.068,3.051,429.912,16.522,7.484,19.505
2021-06-02T08:29:43Z,0.403,0.052,0.068,3.08,429.912,16.522,7.483,19.501
2021-06-02T08:29:44Z,0.401,0.057,0.068,2.933,442.985,16.621,7.492,19.475
2021-06-02T08:29:44Z,0.401,0.076,0.068,3.66,440.942,16.603,7.492,19.475
2021-06-02T08:29:44Z,0.402,0.108,0.068,7.471,440.942,16.603,7.491,19.492
2021-06-02T08:29:44Z,0.402,0.136,0.068,11.156,440.125,16.537,7.491,19.479
2021-06-02T08:29:45Z,0.402,0.153,0.068,11.847,440.534,16.534,7.5,19.479
2021-06-02T08:29:45Z,0.4,0.164,0.068,12.1,441.759,16.537,7.51,19.483
2021-06-02T08:29:45Z,0.402,0.174,0.068,11.626,441.351,16.477,7.515,19.492
2021-06-02T08:29:45Z,0.4,0.183,0.068,11.859,440.125,16.464,7.513,19.488
2021-06-02T08:29:46Z,0.4,0.19,0.068,9.757,439.717,16.477,7.514,19.488
2021-06-02T08:29:46Z,0.399,0.197,0.068,11.679,440.534,16.398,7.513,19.488
2021-06-02T08:29:46Z,0.398,0.204,0.068,14.729,441.351,16.406,7.504,19.492
2021-06-02T08:29:46Z,0.399,0.209,0.068,12.685,441.351,16.419,7.5,19.496
2021-06-02T08:29:47Z,0.397,0.216,0.068,9.414,441.351,16.402,7.498,19.492
2021-06-02T08:29:47Z,0.397,0.222,0.068,10.232,440.942,16.414,7.497,19.479
2021-06-02T08:29:47Z,0.396,0.227,0.068,11.434,442.168,16.41,7.498,19.505
2021-06-02T08:29:47Z,0.396,0.24,0.068,12.17,442.168,16.332,7.497,19.492
2021-06-02T08:29:48Z,0.396,0.256,0.068,14.047,440.534,16.34,7.497,19.496
2021-06-02T08:29:48Z,0.397,0.274,0.068,17.183,440.125,16.276,7.497,19.488
2021-06-02T08:29:48Z,0.398,0.293,0.068,20.086,440.534,16.249,7.498,19.496
2021-06-02T08:29:48Z,0.398,0.307,0.068,23.607,440.534,16.263,7.496,19.509
2021-06-02T08:29:49Z,0.4,0.331,0.068,26.036,441.759,16.185,7.497,19.501
2021-06-02T08:29:49Z,0.4,0.346,0.068,27.683,440.942,16.199,7.497,19.501
2021-06-02T08:29:49Z,0.402,0.36,0.068,29.499,442.577,16.201,7.497,19.501
2021-06-02T08:29:49Z,0.41,0.369,0.068,30.206,440.125,16.197,7.498,19.509
2021-06-02T08:29:50Z,0.422,0.383,0.068,30.615,441.351,16.191,7.497,19.514
2021-06-02T08:29:50Z,0.437,0.401,0.068,31.58,442.168,16.201,7.497,19.496
2021-06-02T08:29:50Z,0.456,0.413,0.068,34.422,442.577,16.123,7.497,19.488
2021-06-02T08:29:50Z,0.475,0.427,0.068,34.631,440.942,16.137,7.497,19.514
2021-06-02T08:29:51Z,0.5,0.431,0.068,36.148,441.351,16.075,7.497,19.509
2021-06-02T08:29:51Z,0.523,0.445,0.068,37.186,440.942,16.005,7.497,19.501
2021-06-02T08:29:51Z,0.544,0.456,0.068,36.704,440.125,15.934,7.497,19.488
2021-06-02T08:29:51Z,0.566,0.469,0.068,37.379,440.534,15.934,7.498,19.501
2021-06-02T08:29:52Z,0.591,0.478,0.068,38.266,441.351,15.874,7.497,19.509
2021-06-02T08:29:52Z,0.611,0.491,0.068,38.863,440.534,15.74,7.497,19.514
2021-06-02T08:29:52Z,0.633,0.499,0.068,39.231,441.759,15.717,7.497,19.509
2021-06-02T08:29:52Z,0.652,0.509,0.068,39.84,441.351,15.595,7.497,19.505
2021-06-02T08:29:53Z,0.676,0.52,0.068,40.237,441.351,15.541,7.497,19.514
2021-06-02T08:29:53Z,0.692,0.526,0.068,40.22,440.534,15.485,7.496,19.514
2021-06-02T08:29:53Z,0.709,0.529,0.068,39.615,440.942,15.4,7.497,19.531
2021-06-02T08:29:53Z,0.728,0.539,0.068,40.409,439.308,15.338,7.497,19.518
2021-06-02T08:29:54Z,0.745,0.549,0.068,41.006,441.351,15.197,7.497,19.501
2021-06-02T08:29:54Z,0.759,0.56,0.068,41.185,440.125,15.135,7.497,19.496
2021-06-02T08:29:54Z,0.771,0.57,0.068,41.513,439.717,15.065,7.497,19.531
2021-06-02T08:29:54Z,0.786,0.578,0.068,41.791,441.759,14.93,7.497,19.501
2021-06-02T08:29:55Z,0.799,0.585,0.068,41.737,440.125,14.887,7.497,19.496
2021-06-02T08:29:55Z,0.809,0.593,0.068,42.502,441.759,14.798,7.497,19.509
2021-06-02T08:29:55Z,0.821,0.592,0.068,42.547,440.125,14.738,7.497,19.539
2021-06-02T08:29:55Z,0.831,0.605,0.068,42.956,440.125,14.63,7.497,19.522
2021-06-02T08:29:56Z,0.839,0.599,0.068,43.622,441.351,14.553,7.497,19.509
2021-06-02T08:29:56Z,0.846,0.618,0.068,43.692,441.351,14.541,7.497,19.514
2021-06-02T08:29:56Z,0.851,0.622,0.068,44.281,442.985,14.479,7.497,19.509
2021-06-02T08:29:56Z,0.857,0.619,0.068,44.816,439.308,14.466,7.497,19.514
2021-06-02T08:29:57Z,0.861,0.628,0.068,43.659,440.125,14.47,7.497,19.514
2021-06-02T08:29:57Z,0.863,0.64,0.068,44.657,439.717,14.466,7.497,19.514
2021-06-02T08:29:57Z,0.869,0.643,0.068,45.213,440.942,14.541,7.497,19.492
2021-06-02T08:29:57Z,0.868,0.648,0.068,44.444,440.534,14.601,7.497,19.492
2021-06-02T08:29:58Z,0.871,0.656,0.068,44.367,439.717,14.744,7.497,19.505
2021-06-02T08:29:58Z,0.871,0.661,0.068,44.493,441.759,14.882,7.497,19.501
2021-06-02T08:29:58Z,0.872,0.653,0.068,44.444,438.9,15.071,7.497,19.488
2021-06-02T08:29:58Z,0.871,0.666,0.068,44.588,442.168,15.207,7.497,19.466
2021-06-02T08:29:59Z,0.871,0.669,0.068,44.403,440.534,15.406,7.497,19.47
2021-06-02T08:29:59Z,0.869,0.68,0.068,45.086,441.351,15.603,7.497,19.492
2021-06-02T08:29:59Z,0.868,0.684,0.068,44.866,441.351,15.812,7.496,19.475
2021-06-02T08:29:59Z,0.866,0.697,0.068,45.217,440.942,16.058,7.497,19.501
2021-06-02T08:30:00Z,0.863,0.7,0.068,45.438,439.717,16.336,7.497,19.479
2021-06-02T08:30:00Z,0.862,0.696,0.068,45.679,440.942,16.601,7.497,19.492
2021-06-02T08:30:00Z,0.857,0.7,0.068,46.824,440.534,16.797,7.497,19.479
2021-06-02T08:30:00Z,0.856,0.704,0.068,46.665,442.577,17.127,7.497,19.449
2021-06-02T08:30:01Z,0.854,0.71,0.068,46.26,440.942,17.412,7.497,19.466
2021-06-02T08:30:01Z,0.849,0.709,0.068,46.518,440.534,17.661,7.496,19.445
2021-06-02T08:30:01Z,0.846,0.723,0.068,47.397,440.942,18.002,7.497,19.466
2021-06-02T08:30:01Z,0.844,0.723,0.068,47.196,440.942,18.271,7.497,19.462
2021-06-02T08:30:02Z,0.84,0.72,0.068,47.454,441.351,18.592,7.497,19.445
2021-06-02T08:30:02Z,0.839,0.729,0.068,47.38,441.759,18.95,7.496,19.445
2021-06-02T08:30:02Z,0.834,0.726,0.068,47.376,438.9,19.278,7.497,19.449
2021-06-02T08:30:02Z,0.83,0.739,0.068,47.634,441.759,19.551,7.497,19.44
2021-06-02T08:30:03Z,0.83,0.734,0.068,47.065,441.759,19.882,7.496,19.419
2021-06-02T08:30:03Z,0.825,0.736,0.068,47.258,441.351,20.166,7.497,19.453
2021-06-02T08:30:03Z,0.822,0.743,0.068,47.528,440.942,20.493,7.497,19.432
2021-06-02T08:30:03Z,0.819,0.75,0.068,47.507,440.942,20.785,7.496,19.466
2021-06-02T08:30:04Z,0.817,0.744,0.068,47.609,440.125,21.221,7.498,19.44
2021-06-02T08:30:04Z,0.815,0.747,0.068,47.147,440.942,21.383,7.497,19.419
2021-06-02T08:30:04Z,0.812,0.755,0.068,46.935,440.942,21.667,7.497,19.423
2021-06-02T08:30:04Z,0.813,0.758,0.068,47.863,441.759,22.054,7.497,19.414
2021-06-02T08:30:05Z,0.81,0.759,0.068,47.761,443.394,22.366,7.497,19.414
2021-06-02T08:30:05Z,0.81,0.756,0.068,47.609,441.759,22.64,7.497,19.414
2021-06-02T08:30:05Z,0.809,0.763,0.068,47.769,440.942,22.902,7.497,19.419
2021-06-02T08:30:05Z,0.807,0.771,0.068,47.597,439.717,23.151,7.497,19.419
2021-06-02T08:30:06Z,0.807,0.772,0.068,47.945,441.759,23.277,7.497,19.397
2021-06-02T08:30:06Z,0.808,0.774,0.068,48.382,438.9,23.472,7.497,19.397
2021-06-02T08:30:06Z,0.807,0.78,0.068,48.435,439.308,23.548,7.497,19.401
2021-06-02T08:30:07Z,0.81,0.783,0.068,48.247,439.717,23.679,7.496,19.388
2021-06-02T08:30:07Z,0.813,0.783,0.068,47.875,440.125,23.815,7.497,19.393
2021-06-02T08:30:07Z,0.814,0.78,0.068,48.231,440.125,23.836,7.496,19.388
2021-06-02T08:30:07Z,0.816,0.791,0.068,48.685,440.534,23.759,7.497,19.388
2021-06-02T08:30:08Z,0.819,0.796,0.068,48.403,441.351,23.762,7.497,19.388
2021-06-02T08:30:08Z,0.821,0.782,0.068,48.345,440.942,23.613,7.497,19.388
2021-06-02T08:30:08Z,0.825,0.795,0.068,48.636,441.759,23.542,7.497,19.376
2021-06-02T08:30:08Z,0.828,0.802,0.068,48.746,442.577,23.42,7.497,19.401
2021-06-02T08:30:09Z,0.831,0.796,0.068,48.893,440.942,23.292,7.497,19.38
2021-06-02T08:30:09Z,0.833,0.801,0.068,49.122,441.351,23.145,7.497,19.358
2021-06-02T08:30:09Z,0.836,0.793,0.068,49.184,440.534,22.946,7.497,19.354
2021-06-02T08:30:09Z,0.842,0.806,0.068,48.693,440.942,22.739,7.497,19.376
2021-06-02T08:30:10Z,0.846,0.793,0.068,49.216,440.125,22.461,7.497,19.358
2021-06-02T08:30:10Z,0.846,0.792,1.075,49.355,440.125,22.267,7.497,19.35
2021-06-02T08:30:10Z,0.851,0.805,1.1,49.363,441.351,22.056,7.497,19.35
2021-06-02T08:30:10Z,0.855,0.807,1.21,49.413,440.125,21.851,7.497,19.35
2021-06-02T08:30:11Z,0.858,0.811,1.287,48.889,441.759,21.644,7.497,19.35
2021-06-02T08:30:11Z,0.862,0.801,1.287,48.517,439.717,21.445,7.497,19.371
2021-06-02T08:30:11Z,0.864,0.805,1.287,48.051,462.186,21.24,7.496,19.363
2021-06-02T08:30:11Z,0.867,0.81,1.287,48.288,460.143,21.114,7.497,19.35
2021-06-02T08:30:12Z,0.87,0.805,1.287,49.016,460.552,20.896,7.497,19.363
2021-06-02T08:30:12Z,0.873,0.817,0.068,49.323,470.765,20.712,7.497,19.35
2021-06-02T08:30:12Z,0.875,0.821,0.068,49.081,470.357,20.565,7.497,19.341
2021-06-02T08:30:12Z,0.877,0.818,0.068,49.134,469.131,20.263,7.497,19.367
2021-06-02T08:30:13Z,0.88,0.819,1.536,49.171,350.657,20.213,7.496,19.345
2021-06-02T08:30:13Z,0.878,0.819,1.816,49.253,351.474,20.041,7.497,19.332
2021-06-02T08:30:13Z,0.882,0.816,1.74,49.748,351.883,19.921,7.497,19.328
2021-06-02T08:30:13Z,0.883,0.819,1.802,49.319,351.065,19.814,7.497,19.337
2021-06-02T08:30:14Z,0.885,0.828,1.934,48.787,351.065,19.754,7.497,19.324
2021-06-02T08:30:14Z,0.884,0.826,2.01,49.098,350.248,19.694,7.497,19.319
2021-06-02T08:30:14Z,0.882,0.83,2.003,49.478,350.657,19.617,7.497,19.337
2021-06-02T08:30:14Z,0.884,0.827,2,49.417,350.657,19.565,7.497,19.341
2021-06-02T08:30:15Z,0.882,0.825,1.738,49.126,352.7,19.549,7.497,19.324
2021-06-02T08:30:15Z,0.882,0.829,1.738,49.462,757.554,19.559,7.497,19.324
2021-06-02T08:30:15Z,0.882,0.815,1.882,49.605,758.371,19.561,7.497,19.311
2021-06-02T08:30:15Z,0.883,0.823,1.876,49.147,759.597,19.563,7.497,19.332
2021-06-02T08:30:16Z,0.882,0.825,1.876,49.155,1462.679,19.542,7.497,19.319
2021-06-02T08:30:16Z,0.882,0.813,1.812,49.159,1461.454,19.557,7.497,19.289
2021-06-02T08:30:16Z,0.884,0.825,1.824,48.979,1462.271,19.617,7.497,19.306
2021-06-02T08:30:16Z,0.883,0.829,1.89,48.775,1495.362,19.683,7.497,19.302
2021-06-02T08:30:17Z,0.882,0.836,1.886,50.03,1600.354,19.745,7.497,19.319
2021-06-02T08:30:17Z,0.882,0.834,1.896,49.756,1599.946,19.754,7.497,19.319
2021-06-02T08:30:17Z,0.882,0.838,1.837,49.731,1601.172,19.886,7.497,19.302
2021-06-02T08:30:17Z,0.877,0.839,1.962,49.715,1551.739,19.942,7.497,19.306
2021-06-02T08:30:18Z,0.873,0.839,1.925,50.026,1551.739,20.027,7.497,19.298
2021-06-02T08:30:18Z,0.872,0.816,1.836,49.858,1553.373,20.157,7.497,19.306
2021-06-02T08:30:18Z,0.869,0.838,1.834,49.004,1462.271,20.224,7.497,19.294
2021-06-02T08:30:18Z,0.865,0.834,1.946,49.527,1463.088,20.36,7.496,19.302
2021-06-02T08:30:19Z,0.862,0.835,1.907,49.441,1462.679,20.441,7.497,19.306
2021-06-02T08:30:19Z,0.859,0.837,1.833,49.372,1334.401,20.573,7.496,19.319
2021-06-02T08:30:19Z,0.855,0.842,1.914,49.891,1334.809,20.646,7.497,19.311
2021-06-02T08:30:19Z,0.85,0.842,1.894,49.944,1333.175,20.776,7.497,19.311
2021-06-02T08:30:20Z,0.849,0.842,1.857,49.621,1224.097,20.909,7.497,19.289
2021-06-02T08:30:20Z,0.845,0.845,1.859,49.695,1225.731,21.033,7.497,19.298
2021-06-02T08:30:20Z,0.842,0.838,1.796,49.286,1223.689,21.11,7.497,19.302
2021-06-02T08:30:20Z,0.839,0.832,1.776,49.478,1146.068,21.25,7.497,19.306
2021-06-02T08:30:21Z,0.837,0.837,1.761,49.212,1144.433,21.306,7.496,19.298
2021-06-02T08:30:21Z,0.834,0.842,1.775,49.331,1144.842,21.443,7.497,19.289
2021-06-02T08:30:21Z,0.83,0.845,1.816,49.948,1065.995,21.52,7.497,19.302
2021-06-02T08:30:21Z,0.828,0.839,1.813,49.891,1064.361,21.654,7.497,19.285
2021-06-02T08:30:22Z,0.826,0.843,1.826,49.286,1065.587,21.7,7.497,19.302
2021-06-02T08:30:22Z,0.823,0.837,1.802,49.944,1016.563,21.772,7.497,19.285
2021-06-02T08:30:22Z,0.822,0.847,1.717,49.609,1016.155,21.857,7.497,19.306
2021-06-02T08:30:22Z,0.819,0.841,1.771,49.776,1016.155,21.859,7.497,19.263
2021-06-02T08:30:23Z,0.817,0.847,1.771,49.67,985.923,21.84,7.496,19.294
2021-06-02T08:30:23Z,0.816,0.843,1.782,49.515,986.74,21.919,7.497,19.298
2021-06-02T08:30:23Z,0.812,0.847,1.781,49.907,986.332,21.913,7.497,19.285
2021-06-02T08:30:23Z,0.81,0.844,1.769,50.427,987.557,21.911,7.497,19.281
2021-06-02T08:30:24Z,0.809,0.841,1.759,50.079,926.278,21.909,7.497,19.289
2021-06-02T08:30:24Z,0.807,0.847,1.728,49.74,927.912,21.917,7.496,19.294
2021-06-02T08:30:24Z,0.805,0.849,1.668,50.1,926.686,21.911,7.497,19.294
2021-06-02T08:30:24Z,0.803,0.846,1.73,50.316,866.632,21.923,7.497,19.302
2021-06-02T08:30:25Z,0.802,0.842,1.73,50.12,867.041,21.853,7.497,19.315
2021-06-02T08:30:25Z,0.8,0.842,1.633,50.136,865.407,21.853,7.497,19.306
2021-06-02T08:30:25Z,0.8,0.847,1.626,49.793,828.639,21.857,7.497,19.306
2021-06-02T08:30:25Z,0.797,0.848,1.626,50.059,828.23,21.836,7.497,19.285
2021-06-02T08:30:26Z,0.798,0.851,1.694,50.782,827.005,21.789,7.497,19.281
2021-06-02T08:30:26Z,0.796,0.846,1.687,50.488,788.194,21.718,7.496,19.298
2021-06-02T08:30:26Z,0.795,0.84,1.654,49.613,786.968,21.648,7.496,19.302
2021-06-02T08:30:26Z,0.794,0.852,1.67,49.903,786.968,21.648,7.496,19.285
2021-06-02T08:30:27Z,0.792,0.837,1.645,49.887,758.371,21.652,7.496,19.285
2021-06-02T08:30:27Z,0.792,0.846,1.631,49.678,757.963,21.59,7.497,19.289
2021-06-02T08:30:27Z,0.791,0.848,1.661,49.768,759.188,21.503,7.496,19.298
2021-06-02T08:30:27Z,0.788,0.846,1.661,49.49,719.152,21.439,7.497,19.302
2021-06-02T08:30:28Z,0.788,0.844,1.658,49.752,719.561,21.437,7.497,19.311
2021-06-02T08:30:28Z,0.788,0.853,1.63,49.629,720.786,21.385,7.496,19.298
2021-06-02T08:30:28Z,0.786,0.853,1.63,49.899,690.147,21.294,7.496,19.285
2021-06-02T08:30:28Z,0.784,0.853,1.549,50.423,689.329,21.248,7.497,19.302
2021-06-02T08:30:29Z,0.785,0.847,1.616,50.647,688.104,21.24,7.496,19.302
2021-06-02T08:30:29Z,0.782,0.849,1.627,50.308,669.72,21.242,7.496,19.289
2021-06-02T08:30:29Z,0.782,0.844,1.612,50.672,669.311,21.172,7.497,19.306
2021-06-02T08:30:29Z,0.779,0.851,1.524,50.549,668.903,21.172,7.497,19.281
2021-06-02T08:30:30Z,0.777,0.85,1.615,50.157,639.897,21.118,7.497,19.315
2021-06-02T08:30:30Z,0.776,0.841,1.629,50.177,639.489,21.114,7.496,19.298
2021-06-02T08:30:30Z,0.777,0.833,1.521,50.05,638.263,21.045,7.497,19.276
2021-06-02T08:30:30Z,0.773,0.846,1.521,49.404,622.739,21.05,7.497,19.302
2021-06-02T08:30:31Z,0.771,0.838,1.578,49.323,610.483,21.045,7.496,19.306
2021-06-02T08:30:31Z,0.771,0.845,1.516,49.789,611.709,21.048,7.496,19.298
2021-06-02T08:30:31Z,0.771,0.851,1.589,50.095,608.849,21.039,7.497,19.285
2021-06-02T08:30:31Z,0.766,0.853,1.512,50.529,578.209,21.045,7.496,19.285
2021-06-02T08:30:32Z,0.765,0.841,1.558,50.602,579.435,21.037,7.497,19.319
2021-06-02T08:30:32Z,0.76,0.843,1.507,50.087,581.069,21.031,7.496,19.298
2021-06-02T08:30:32Z,0.758,0.839,1.55,50.394,570.855,21.035,7.496,19.289
2021-06-02T08:30:32Z,0.754,0.84,1.499,50.189,569.63,21.041,7.496,19.285
2021-06-02T08:30:33Z,0.752,0.842,1.537,50.161,570.855,21.126,7.496,19.328
2021-06-02T08:30:33Z,0.751,0.844,1.482,50.312,559.416,21.101,7.496,19.311
2021-06-02T08:30:33Z,0.752,0.841,1.553,50.063,560.234,21.182,7.496,19.294
2021-06-02T08:30:33Z,0.755,0.847,1.553,49.617,559.008,21.18,7.497,19.294
2021-06-02T08:30:34Z,0.751,0.831,1.552,49.605,540.624,21.24,7.496,19.306
2021-06-02T08:30:34Z,0.75,0.84,1.514,49.016,539.807,21.246,7.497,19.298
2021-06-02T08:30:34Z,0.748,0.848,1.516,49.233,541.033,21.24,7.497,19.324
2021-06-02T08:30:34Z,0.747,0.848,1.462,49.887,520.606,21.306,7.496,19.319
2021-06-02T08:30:35Z,0.744,0.845,1.462,50.12,521.832,21.3,7.496,19.328
2021-06-02T08:30:35Z,0.742,0.849,1.507,50.21,519.789,21.377,7.497,19.298
2021-06-02T08:30:35Z,0.742,0.849,1.453,50.239,500.588,21.443,7.496,19.298
