date_time,p_f,p_r,f_p,f_r,c_p,c_r,t_f
2021-08-12T21:37:11Z,1.089645,0.550775,2.907722,45.663198,368.821272,15.006124,20.941832
2021-08-12T21:37:12Z,1.089403,0.536689,2.906632,45.390145,368.722866,15.00512,20.937517
2021-08-12T21:37:12Z,0.806956,0.455986,2.86643,45.272432,368.269061,15.006124,20.941832
2021-08-12T21:37:13Z,0.934812,0.382325,2.875775,45.19751,367.858686,15.006124,20.928887
2021-08-12T21:37:13Z,0.913893,0.320036,2.868193,45.310335,367.798101,15.006124,20.950462
2021-08-12T21:37:13Z,0.903878,0.295224,2.850544,45.38602,368.228009,15.006124,20.928887
2021-08-12T21:37:14Z,0.89782,0.270025,2.633899,44.319784,366.503406,14.999088,20.946147
2021-08-12T21:37:14Z,0.885947,0.230868,2.287881,35.253821,368.919043,15.001511,20.950462
2021-08-12T21:37:15Z,0.878678,0.199982,2.242397,35.270989,368.292941,14.999506,20.959092
2021-08-12T21:37:15Z,0.876175,0.176915,2.242397,28.779175,369.42236,15.002406,20.950462
2021-08-12T21:37:15Z,0.874478,0.16845,2.242397,25.257942,369.391811,15.002822,20.946147
2021-08-12T21:37:16Z,0.871894,0.160374,2.242397,20.69484,369.261824,15.005877,20.946147
2021-08-12T21:37:16Z,0.871894,0.153524,2.242397,20.052561,368.959431,15.003381,20.946147
2021-08-12T21:37:16Z,0.87149,0.147257,2.242397,16.879448,368.268491,15.001708,20.954777
2021-08-12T21:37:16Z,0.871086,0.140795,2.192663,16.522154,368.221452,15.001606,20.972036
2021-08-12T21:37:17Z,0.871248,0.133558,2.21961,12.919437,367.497003,14.988442,20.967721
2021-08-12T21:37:17Z,0.823191,0.121217,2.18373,10.216538,368.102338,14.999288,20.967721
2021-08-12T21:37:18Z,0.615535,0.0955,2.166616,9.844154,368.194102,14.998697,20.959092
2021-08-12T21:37:18Z,0.526044,0.072562,2.168228,7.688412,368.007336,14.998853,20.972036
2021-08-12T21:37:19Z,0.489941,0.062095,2.172177,6.256996,367.681633,14.986335,20.976351
2021-08-12T21:37:19Z,0.457472,0.054922,2.15314,6.22655,367.943087,14.989301,20.980666
2021-08-12T21:37:20Z,0.443741,0.051498,0.087368,0.686362,356.446006,14.912375,20.980666
2021-08-12T21:37:20Z,0.43938,0.049107,0,0.686362,356.446006,14.912375,20.976351
2021-08-12T21:37:20Z,0.442287,0.047427,0,0.686362,356.446006,14.912375,20.984981
2021-08-12T21:37:20Z,0.44051,0.047363,0,1.7094800000000001,356.70136,14.914413,20.976351
2021-08-12T21:37:21Z,0.440026,0.046652,0,2.068294,356.531124,14.914413,20.984981
2021-08-12T21:37:21Z,0.438976,0.046135,0,2.287333,356.625799,14.913371,20.980666
2021-08-12T21:37:21Z,0.43938,0.045359,0,4.076876,356.331022,14.910195,20.984981
2021-08-12T21:37:22Z,0.439864,0.044843,0,3.157647,356.45969,14.910368,20.984981
2021-08-12T21:37:22Z,0.43938,0.044713,0,3.157647,356.548636,14.909642,20.984981
2021-08-12T21:37:22Z,0.438168,0.044067,0,2.835988,356.069693,14.908707,20.984981
2021-08-12T21:37:23Z,0.438895,0.044261,0,2.944972,356.071974,14.909312,20.984981
2021-08-12T21:37:23Z,0.439541,0.043938,0,2.944972,356.093641,14.909763,20.984981
2021-08-12T21:37:24Z,0.439945,0.043356,0,2.910944,356.284165,14.910109,20.989296
2021-08-12T21:37:24Z,0.439864,0.043679,0,2.910944,356.268188,14.91121,20.989296
2021-08-12T21:37:24Z,0.440833,0.043615,0,2.910944,356.603453,14.912826,20.989296
2021-08-12T21:37:24Z,0.440914,0.043163,0,2.927958,356.531531,14.91395,20.989296
2021-08-12T21:37:25Z,0.441076,0.04355,0,2.920178,356.785233,14.915329,20.989296
2021-08-12T21:37:25Z,0.440995,0.043292,0,2.923124,356.924949,14.914969,20.993611
2021-08-12T21:37:26Z,0.442853,0.043098,0,2.920518,356.971337,14.914138,20.993611
2021-08-12T21:37:26Z,0.444306,0.043227,0,2.914559,356.912912,14.914032,20.993611
2021-08-12T21:37:26Z,0.443741,0.042969,0,2.916158,356.52606,14.914429,20.993611
2021-08-12T21:37:26Z,0.444549,0.042969,0,2.889897,356.446006,14.913184,20.993611
2021-08-12T21:37:27Z,0.445356,0.04284,0,2.904164,356.281683,14.913021,20.993611
2021-08-12T21:37:27Z,0.445276,0.042516,0,2.954177,356.446006,14.912769,20.997926
2021-08-12T21:37:28Z,0.447537,0.043163,0,2.953922,356.446006,14.911077,20.993611
2021-08-12T21:37:28Z,0.447699,0.043227,0,2.896774,356.224311,14.910701,20.997926
2021-08-12T21:37:28Z,0.448103,0.043227,0,2.938075,355.903227,14.913128,20.997926
2021-08-12T21:37:29Z,0.448506,0.043163,0,2.936527,356.026892,14.91114,20.993611
2021-08-12T21:37:29Z,0.450041,0.043292,0,2.927521,356.134937,14.912985,20.997926
2021-08-12T21:37:29Z,0.448829,0.043098,0,2.944931,356.040085,14.914449,21.002241
2021-08-12T21:37:30Z,0.450445,0.043033,0,2.956554,356.348484,14.915595,21.002241
2021-08-12T21:37:30Z,0.449637,0.043098,0,2.966142,356.446006,14.916145,21.002241
2021-08-12T21:37:30Z,0.449799,0.043098,0,2.958061,356.347106,14.916438,20.997926
2021-08-12T21:37:30Z,0.450849,0.043098,0,2.959486,356.337623,14.916451,21.002241
2021-08-12T21:37:31Z,0.450687,0.043098,0,3.001294,356.276673,14.917534,20.997926
2021-08-12T21:37:31Z,0.451172,0.043227,0,2.995361,356.252648,14.916736,20.997926
2021-08-12T21:37:31Z,0.451656,0.042969,0,2.962816,355.940433,14.91518,21.002241
2021-08-12T21:37:31Z,0.45206,0.043098,0,2.978376,356.082204,14.916261,21.002241
2021-08-12T21:37:32Z,0.452464,0.043033,0,2.974989,356.184111,14.916487,21.002241
2021-08-12T21:37:32Z,0.452868,0.042646,0,2.986378,356.429259,14.916582,20.997926
2021-08-12T21:37:32Z,0.453756,0.043227,0,2.974683,356.396933,14.916822,21.002241
2021-08-12T21:37:33Z,0.454564,0.043033,0,2.992593,356.51343,14.917268,21.002241
2021-08-12T21:37:33Z,0.456502,0.043033,0,2.979626,356.5255,14.917359,21.002241
2021-08-12T21:37:33Z,0.45731,0.042775,0,2.965248,356.446006,14.917251,21.006556
2021-08-12T21:37:34Z,0.457149,0.042969,0,2.977733,356.446006,14.91682,21.006556
2021-08-12T21:37:34Z,0.456583,0.043033,0,2.967239,356.446006,14.915346,21.006556
2021-08-12T21:37:34Z,0.457714,0.043033,0,2.966805,356.446006,14.915363,21.006556
2021-08-12T21:37:34Z,0.457875,0.043098,0,2.981816,356.446006,14.914839,21.002241
2021-08-12T21:37:35Z,0.459329,0.043098,0,3.001021,356.446006,14.918169,21.002241
2021-08-12T21:37:35Z,0.458845,0.043163,0,2.981169,356.446006,14.921173,21.006556
2021-08-12T21:37:35Z,0.458764,0.042581,0,2.992061,356.446006,14.921729,21.002241
2021-08-12T21:37:35Z,0.460137,0.043033,0,2.990166,356.446006,14.921839,21.002241
2021-08-12T21:37:36Z,0.459652,0.043098,0,3.001155,356.446006,14.922565,21.002241
2021-08-12T21:37:36Z,0.460702,0.042904,0,2.990785,356.320568,14.922565,21.002241
2021-08-12T21:37:37Z,0.462237,0.04284,0,2.977332,356.446006,14.922565,21.006556
2021-08-12T21:37:37Z,0.463852,0.043033,0,2.977512,356.446006,14.92359,21.01087
