date_time,p_f,p_r,f_p,f_r,c_p,c_r,t_f
2021-08-13T00:39:39Z,0.7064,0.447327,1.674988,42.289875,459.654433,15.039892,21.049704
2021-08-13T00:39:40Z,0.705269,0.463933,1.675469,42.289875,460.170998,15.064507,21.062649
2021-08-13T00:39:40Z,0.899274,0.424195,1.674321,42.779028,459.908586,15.085607,21.075594
2021-08-13T00:39:40Z,0.81681,0.392017,1.670373,42.779028,459.931949,15.103447,21.049704
2021-08-13T00:39:41Z,0.814144,0.360033,1.671071,42.779028,459.863529,15.126599,21.054019
2021-08-13T00:39:41Z,0.829006,0.3002,1.670025,42.779028,460.109843,15.154159,21.054019
2021-08-13T00:39:41Z,0.838294,0.251222,1.670025,42.779028,460.171625,15.148482,21.054019
2021-08-13T00:39:42Z,0.841767,0.232225,1.67546,42.779028,459.351353,15.154899,21.041075
2021-08-13T00:39:42Z,0.84524,0.213487,1.676318,42.247988,458.881859,15.154899,21.041075
2021-08-13T00:39:42Z,0.848875,0.18525,2.197165,29.362203,468.504558,15.152193,21.02813
2021-08-13T00:39:43Z,0.852106,0.173426,2.197165,26.27969,469.716075,15.136994,21.088538
2021-08-13T00:39:43Z,0.854286,0.155657,2.164041,24.148685,469.716075,15.149331,21.049704
2021-08-13T00:39:44Z,0.858002,0.143057,2.116101,19.886675,469.716075,15.153771,21.04539
2021-08-13T00:39:44Z,0.859617,0.136789,2.15594,17.708881,469.716075,15.151551,21.054019
2021-08-13T00:39:45Z,0.861798,0.122509,2.162349,15.292891,469.232245,15.148785,21.054019
2021-08-13T00:39:45Z,0.76423,0.099313,2.165007,11.099013,469.303924,15.150944,21.04539
2021-08-13T00:39:45Z,0.654789,0.087617,2.12996,10.222716,469.472369,15.152046,21.03676
2021-08-13T00:39:45Z,0.586216,0.07631,2.127604,8.130296,469.563759,15.152861,21.062649
2021-08-13T00:39:46Z,0.543005,0.068362,2.12996,9.517971,469.472369,15.152046,21.058334
2021-08-13T00:39:46Z,0.497533,0.05867,1.26105,4.876138,471.449801,15.161996,21.062649
2021-08-13T00:39:47Z,0.464175,0.052402,0.596651,0.656587,458.561453,15.040755,21.066964
2021-08-13T00:39:47Z,0.459652,0.050658,0.190456,0.656587,456.92145,14.99947,21.058334
2021-08-13T00:39:47Z,0.456987,0.048849,0.069932,0.656587,456.92145,14.989849,21.062649
2021-08-13T00:39:48Z,0.454322,0.047621,0,0.656587,456.92145,14.98982,21.058334
2021-08-13T00:39:48Z,0.449718,0.045166,0,1.783436,457.584477,14.926641,21.058334
2021-08-13T00:39:49Z,0.447133,0.044132,0,2.202807,457.245497,14.922565,21.058334
2021-08-13T00:39:49Z,0.445841,0.043163,0,4.317183,457.176805,14.859387,21.062649
2021-08-13T00:39:49Z,0.443983,0.042129,0,3.178915,456.92145,14.857349,21.062649
2021-08-13T00:39:50Z,0.443337,0.042129,0,3.178915,457.028968,14.857349,21.062649
2021-08-13T00:39:50Z,0.442691,0.041935,0,3.178915,457.304034,14.855311,21.062649
2021-08-13T00:39:50Z,0.442368,0.041741,0,3.06407,457.199503,14.855311,21.062649
2021-08-13T00:39:50Z,0.442933,0.041547,0,3.024938,456.969344,14.855311,21.062649
2021-08-13T00:39:51Z,0.442772,0.040966,0,2.993152,456.996712,14.855311,21.062649
2021-08-13T00:39:51Z,0.441641,0.041095,0,2.968217,456.92145,14.796208,21.058334
2021-08-13T00:39:51Z,0.44253,0.041095,0,2.919451,457.297871,14.796208,21.058334
2021-08-13T00:39:51Z,0.443014,0.04103,0,2.919451,457.241899,14.796208,21.058334
2021-08-13T00:39:52Z,0.442206,0.040901,0,2.902437,457.703431,14.796208,21.058334
2021-08-13T00:39:52Z,0.442045,0.040513,0,2.872662,457.728779,14.79417,21.058334
2021-08-13T00:39:52Z,0.441883,0.040384,0,2.864155,457.662152,14.79417,21.058334
2021-08-13T00:39:52Z,0.442206,0.040384,0,2.864155,457.771454,14.79417,21.058334
2021-08-13T00:39:53Z,0.441722,0.040578,0,2.864155,457.921457,14.79417,21.058334
2021-08-13T00:39:53Z,0.441883,0.040578,0,2.864155,457.946225,14.766746,21.054019
2021-08-13T00:39:53Z,0.44156,0.040449,0,2.864155,457.801895,14.740893,21.054019
2021-08-13T00:39:53Z,0.44261,0.040578,0,2.9119,457.500949,14.74754,21.054019
2021-08-13T00:39:54Z,0.441883,0.040255,0,2.939607,457.378251,14.728954,21.054019
2021-08-13T00:39:54Z,0.443256,0.040513,0,2.914367,457.545578,14.728954,21.058334
2021-08-13T00:39:54Z,0.44366,0.040384,0,2.915412,457.401267,14.728954,21.058334
