date_time,p_f,p_r,f_p,f_r,c_p,c_r,t_f
2021-08-13T08:28:31Z,1.120256,0.511683,2.765561,51.243499,422.078331,20.023726,21.196411
2021-08-13T08:28:32Z,1.118237,0.44022,2.78446,51.310009,422.245961,20.023726,21.226615
2021-08-13T08:28:32Z,0.888774,0.369273,2.766559,51.271727,421.958595,20.023726,21.248189
2021-08-13T08:28:33Z,0.988846,0.30524,2.756534,49.365512,422.304258,20.023726,21.217985
2021-08-13T08:28:33Z,0.971966,0.258652,2.724318,45.865856,422.15286,20.012663,21.235245
2021-08-13T08:28:34Z,0.966554,0.237717,2.582845,41.327672,422.865166,20.008514,21.209355
2021-08-13T08:28:34Z,0.955327,0.201404,2.569825,40.565131,422.912205,20.008295,21.23093
2021-08-13T08:28:34Z,0.953389,0.187382,2.146102,27.527204,423.333847,20.004754,21.23956
2021-08-13T08:28:34Z,0.950158,0.174589,2.146102,26.152085,424.299872,20.005509,21.20504
2021-08-13T08:28:35Z,0.947331,0.164638,2.146102,23.680799,423.976999,20.006218,21.2223
2021-08-13T08:28:35Z,0.945151,0.149195,2.061311,22.268636,424.291733,20.010905,21.226615
2021-08-13T08:28:36Z,0.945958,0.138405,2.061311,19.329466,423.815422,20.011498,21.21367
2021-08-13T08:28:36Z,0.943374,0.131362,2.061311,15.033428,423.850897,20.013536,21.226615
2021-08-13T08:28:36Z,0.944828,0.12322,2.073224,12.072989,422.845689,20.013504,21.23093
2021-08-13T08:28:36Z,0.944504,0.111525,2.061311,10.652319,424.459363,20.013536,21.226615
2021-08-13T08:28:37Z,0.872298,0.099571,2.07689,8.857341,422.888635,20.027233,21.226615
2021-08-13T08:28:37Z,0.744926,0.087941,2.086616,8.857341,422.828628,20.026373,21.23093
2021-08-13T08:28:37Z,0.654142,0.076568,2.078082,6.90073,424.021472,20.024208,21.243875
2021-08-13T08:28:38Z,0.595989,0.068621,2.074972,3.246971,424.036296,20.025097,21.243875
2021-08-13T08:28:38Z,0.524105,0.057442,2.101659,2.353289,424.400879,20.033023,21.248189
2021-08-13T08:28:39Z,0.499067,0.052596,0,0.707629,411.763947,19.929977,21.243875
2021-08-13T08:28:39Z,0.478956,0.049043,0,0.707629,411.763947,19.929977,21.243875
2021-08-13T08:28:39Z,0.476533,0.046329,0,0.707629,411.763947,19.93118,21.248189
2021-08-13T08:28:40Z,0.472495,0.045359,0,1.634285,411.763947,19.929175999999998,21.248189
2021-08-13T08:28:40Z,0.469425,0.04439,0,2.66352,411.876159,19.928438,21.243875
2021-08-13T08:28:41Z,0.466922,0.042969,0,2.383838,411.842345,19.928279,21.252504
2021-08-13T08:28:41Z,0.466356,0.04271,0,2.980082,412.037629,19.927198,21.252504
2021-08-13T08:28:41Z,0.465387,0.042452,0,2.899122,412.140259,19.929628,21.248189
2021-08-13T08:28:42Z,0.465225,0.042064,0,3.125528,412.096839,19.926972,21.248189
2021-08-13T08:28:42Z,0.466114,0.041676,0,3.585999,412.140259,19.927186,21.248189
2021-08-13T08:28:43Z,0.46571,0.041483,0,3.600011,412.140259,19.927019,21.248189
2021-08-13T08:28:43Z,0.464983,0.041547,0,3.452222,412.099207,19.928865,21.252504
2021-08-13T08:28:43Z,0.464014,0.041353,0,3.439796,412.123154,19.929915,21.252504
2021-08-13T08:28:44Z,0.464095,0.041095,0,3.409095,412.256048,19.930055,21.252504
2021-08-13T08:28:44Z,0.465064,0.04116,0,3.523448,412.206667,19.929932,21.252504
2021-08-13T08:28:44Z,0.464822,0.040772,0,3.371497,412.340959,19.930715,21.252504
2021-08-13T08:28:44Z,0.46571,0.040836,0,3.395843,412.358124,19.930013,21.252504
2021-08-13T08:28:45Z,0.464902,0.040901,0,3.274215,412.516572,19.931205,21.256819
2021-08-13T08:28:45Z,0.464498,0.040513,0,3.259731,412.491036,19.931525,21.256819
