date_time,p_f,p_r,f_p,f_r,c_p,c_r,t_f
2021-08-12T23:10:37Z,0.667388,0.523895,1.518977,44.912276,541.410453,15.0102,20.937517
2021-08-12T23:10:38Z,0.668762,0.518726,1.521841,45.630151,541.510883,15.0102,20.915943
2021-08-12T23:10:38Z,0.901536,0.44009,1.520257,45.752503,541.876789,15.0102,20.928887
2021-08-12T23:10:38Z,0.799606,0.403066,1.492878,46.045719,541.966896,15.0102,20.915943
2021-08-12T23:10:39Z,0.811075,0.338516,1.460734,46.045719,541.887442,14.998991,20.933202
2021-08-12T23:10:39Z,0.824806,0.282172,1.480038,46.045719,541.96808,15.0102,20.928887
2021-08-12T23:10:40Z,0.834983,0.23804,1.446387,46.045719,541.894161,14.997462,20.920258
2021-08-12T23:10:40Z,0.840475,0.220401,1.771575,45.45076,541.564888,14.99608,20.902998
2021-08-12T23:10:40Z,0.841929,0.203601,2.138317,34.644688,542.212683,14.975695,20.954777
2021-08-12T23:10:41Z,0.84419,0.189579,2.138317,31.16904,541.953256,14.952437,20.898683
2021-08-12T23:10:42Z,0.849925,0.167417,2.184568,25.713974,540.718932,14.922565,20.928887
2021-08-12T23:10:42Z,0.855982,0.141118,2.184568,21.958131,541.699285,14.922565,20.894368
2021-08-12T23:10:42Z,0.858486,0.133106,2.129404,17.300545,542.774464,14.922565,20.898683
2021-08-12T23:10:43Z,0.852671,0.124319,2.146035,15.331173,542.948583,14.922565,20.894368
2021-08-12T23:10:43Z,0.654223,0.101833,2.147164,13.030028,543.030117,14.922565,20.881424
2021-08-12T23:10:44Z,0.543328,0.077602,2.146035,11.14087,542.948583,14.922565,20.907313
2021-08-12T23:10:44Z,0.498179,0.064292,2.127701,10.289557,543.540529,14.934283,20.902998
2021-08-12T23:10:44Z,0.476129,0.059252,2.12201,9.611791,544.225955,14.939781,20.902998
2021-08-12T23:10:44Z,0.464741,0.055892,0.515508,6.105406,542.727873,14.945954,20.907313
2021-08-12T23:10:45Z,0.456745,0.053372,0,0.690615,529.643845,14.791521,20.902998
2021-08-12T23:10:45Z,0.455856,0.05111,0,0.690615,529.173454,14.726916,20.902998
2021-08-12T23:10:45Z,0.452626,0.049301,0,2.669223,529.173454,14.726916,20.898683
2021-08-12T23:10:46Z,0.450122,0.04775,0,3.161141,529.36161,14.726916,20.898683
2021-08-12T23:10:46Z,0.446891,0.045618,0,4.582343,529.543047,14.726916,20.898683
2021-08-12T23:10:46Z,0.444872,0.044907,0,4.598369,529.187478,14.663737,20.898683
2021-08-12T23:10:47Z,0.444306,0.043744,0,3.302266,529.472413,14.663737,20.894368
2021-08-12T23:10:47Z,0.44156,0.042452,0,3.119365,529.611345,14.663737,20.890053
2021-08-12T23:10:48Z,0.44253,0.042,0,3.119365,529.915626,14.663737,20.885739
2021-08-12T23:10:48Z,0.441722,0.041741,0,3.119365,529.926079,14.663737,20.890053
2021-08-12T23:10:48Z,0.441237,0.041483,0,3.052779,529.926079,14.663737,20.885739
2021-08-12T23:10:49Z,0.440591,0.041353,0,2.917352,529.926079,14.663737,20.885739
2021-08-12T23:10:49Z,0.441641,0.040836,0,2.898265,529.926079,14.661699,20.881424
2021-08-12T23:10:50Z,0.441076,0.040966,0,2.898183,529.926079,14.661699,20.885739
2021-08-12T23:10:50Z,0.44148,0.040707,0,2.898183,529.926079,14.661699,20.877109
2021-08-12T23:10:51Z,0.44051,0.04032,0,2.898183,529.926079,14.661699,20.877109
2021-08-12T23:10:51Z,0.44156,0.040384,0,2.900109,529.504818,14.664954,20.877109
2021-08-12T23:10:52Z,0.442206,0.040126,0,2.899494,529.730632,14.663946,20.881424
2021-08-12T23:10:52Z,0.44156,0.040513,0,2.898783,529.795817,14.664469,20.872794
2021-08-12T23:10:52Z,0.44156,0.040578,0,2.885808,529.926079,14.666011,20.872794
2021-08-12T23:10:52Z,0.442368,0.040449,0,2.910012,529.604706,14.667032,20.868479
2021-08-12T23:10:53Z,0.441156,0.040384,0,2.870302,529.926079,14.665825,20.877109
